packet_timestamp,time,lat,lon,alt,acc_x,acc_y,acc_z,acc_mag,vel_x,vel_y,vel_z,vel_mag
5275.25,5275.55,47.9868608,-81.8484864,560.34,9.889,-0.6119999999999999,-0.23700000000000004,9.910905175863352,0.0,0.0,0.0,0.0
5275.25,5275.65,47.9868608,-81.8484864,560.162,9.892,-0.666,-0.196,9.916544521063768,0.0,0.0,0.0,0.0
5275.25,5275.75,47.9868608,-81.8484864,560.251,9.845000000000002,-0.875,-0.271,9.887726410577413,0.0,0.0,0.0,0.0
5275.25,5275.85,47.98686080000001,-81.8484864,560.0285,9.85888888888889,-0.8288888888888889,-0.24111111111111116,9.896915604579597,0.0,0.0,0.0,0.0
5275.25,5275.95,47.9868608,-81.8484864,559.895,9.878000000000002,-0.661,-0.16299999999999998,9.901628418660312,0.0,0.0,0.0,0.0
5275.25,5276.05,47.9868608,-81.8484864,560.251,9.852999999999998,-0.625,-0.2,9.87510930114914,0.0,0.0,0.0,0.0
5275.25,5276.15,47.9868608,-81.8484864,559.984,9.864999999999998,-0.768,-0.164,9.896550867551202,0.0,0.0,0.0,0.0
5276.25,5276.25,47.9868608,-81.8484864,559.895,9.855,-0.873,-0.195,9.895768947287708,0.0,0.0,0.0,0.0
5276.25,5276.35,47.98686080000001,-81.8484864,560.162,9.88888888888889,-0.7322222222222222,-0.23888888888888887,9.919441579040074,0.0,0.0,0.0,0.0
5276.25,5276.45,47.98686080000001,-81.8484864,560.073,9.885,-0.6180000000000001,-0.203,9.906552111225167,0.0,0.0,0.0,0.0
5276.25,5276.55,47.9868608,-81.8484864,560.073,9.886,-0.6839999999999999,-0.22699999999999995,9.912641462936168,0.0,0.0,0.0,0.0
5276.25,5276.65,47.9868608,-81.8484864,559.984,9.885555555555557,-0.8244444444444444,-0.23777777777777778,9.92295183421394,0.0,0.0,0.0,0.0
5276.25,5276.75,47.9868608,-81.8484864,560.073,9.875,-0.808,-0.195,9.910356457837745,0.0,0.0,0.0,0.0
5276.25,5276.85,47.98686080000001,-81.8484864,560.0285,9.876666666666669,-0.6755555555555556,-0.2088888888888889,9.902290188872444,0.0,0.0,0.0,0.0
5276.25,5276.95,47.98686080000001,-81.8484864,560.162,9.879999999999999,-0.6279999999999999,-0.167,9.901616042110554,0.0,0.0,0.0,0.0
5276.25,5277.05,47.9868608,-81.8484864,560.162,9.885454545454545,-0.7954545454545453,-0.21454545454545454,9.92004980907534,0.0,0.0,0.0,0.0
5276.25,5277.15,47.9868608,-81.8484864,560.073,9.866666666666667,-0.8366666666666667,-0.23444444444444443,9.904969990690539,0.0,0.0,0.0,0.0
5277.25,5277.25,47.9868608,-81.8484864,559.8064999999999,9.856,-0.7249999999999999,-0.193,9.884892487050822,0.0,0.0,0.0,0.0
