packet_timestamp,time,lat,lon,alt
5273.25,5274.05,47.9868608,-81.8484864,560.607
5273.25,5274.15,47.9868608,-81.8484864,560.251
5274.25,5274.25,47.9868608,-81.8484864,560.4735000000001
5274.25,5274.35,47.98686080000001,-81.8484864,560.607
5274.25,5274.45,47.98686080000001,-81.8484864,560.518
5274.25,5274.55,47.9868608,-81.8484864,560.607
5274.25,5274.65,47.9868608,-81.8484864,560.162
5274.25,5274.75,47.9868608,-81.8484864,560.429
5274.25,5274.85,47.9868608,-81.8484864,560.429
5274.25,5274.95,47.98686080000001,-81.8484864,559.8065
5274.25,5275.05,47.9868608,-81.8484864,560.429
5274.25,5275.15,47.9868608,-81.8484864,560.2955
5275.25,5275.25,47.9868608,-81.8484864,560.251
5275.25,5275.35,47.98686080000001,-81.8484864,560.0735
5275.25,5275.45,47.98686080000001,-81.8484864,560.429
5275.25,5275.55,47.9868608,-81.8484864,560.34
5275.25,5275.65,47.9868608,-81.8484864,560.162
5275.25,5275.75,47.9868608,-81.8484864,560.251
5275.25,5275.85,47.98686080000001,-81.8484864,560.0285
5275.25,5275.95,47.9868608,-81.8484864,559.895
5275.25,5276.05,47.9868608,-81.8484864,560.251
5275.25,5276.15,47.9868608,-81.8484864,559.984
5276.25,5276.25,47.9868608,-81.8484864,559.895
5276.25,5276.35,47.98686080000001,-81.8484864,560.162
5276.25,5276.45,47.98686080000001,-81.8484864,560.073
5276.25,5276.55,47.9868608,-81.8484864,560.073
5276.25,5276.65,47.9868608,-81.8484864,559.984
5276.25,5276.75,47.9868608,-81.8484864,560.073
5276.25,5276.85,47.98686080000001,-81.8484864,560.0285
5276.25,5276.95,47.98686080000001,-81.8484864,560.162
5276.25,5277.05,47.9868608,-81.8484864,560.162
5276.25,5277.15,47.9868608,-81.8484864,560.073
5277.25,5277.25,47.9868608,-81.8484864,559.8064999999999
5277.25,5277.35,47.98686080000001,-81.8484864,560.073
5277.25,5277.45,47.98686080000001,-81.8484864,560.162
5277.25,5277.55,47.9868608,-81.8484864,559.895
5277.25,5277.65,47.9868608,-81.8484864,560.073
5277.25,5277.75,47.9868608,-81.8484864,560.1175000000001
5277.25,5277.85,47.98686080000001,-81.8484864,560.073
5277.25,5277.95,47.9868608,-81.8484864,559.851
5277.25,5278.05,47.9868608,-81.8484864,559.806
5277.25,5278.15,47.9868608,-81.8484864,559.895
5278.25,5278.25,47.9868608,-81.8484864,560.1175000000001
5278.25,5278.35,47.98686080000001,-81.8484864,559.984
5278.25,5278.45,47.9868608,-81.8484864,560.3845
5278.25,5278.55,47.9868608,-81.8484864,560.34
5278.25,5278.65,47.9868608,-81.8484864,559.8065
5278.25,5278.75,47.9868608,-81.8484864,559.806
5278.25,5278.85,47.98686080000001,-81.8484864,560.162
5278.25,5278.95,47.9868608,-81.8484864,560.0285
5278.25,5279.05,47.9868608,-81.8484864,559.984
5278.25,5279.15,47.9868608,-81.8484864,560.1175000000001
5279.25,5279.25,47.9868608,-81.8484864,560.607
5279.25,5279.35,47.98686080000001,-81.8484864,560.251
5279.25,5279.45,47.9868608,-81.8484864,560.251
5279.25,5279.55,47.9868608,-81.8484864,560.251
5279.25,5279.65,47.9868608,-81.8484864,560.518
5279.25,5279.75,47.9868608,-81.8484864,559.984
5279.25,5279.85,47.98686080000001,-81.8484864,560.2065
5279.25,5279.95,47.9868608,-81.8484864,560.518
5279.25,5280.05,47.9868608,-81.8484864,560.162
5279.25,5280.15,47.9868608,-81.8484864,560.34
5280.25,5280.25,47.9868608,-81.8484864,560.251
5280.25,5280.35,47.98686080000001,-81.8484864,560.8734999999999
5280.25,5280.45,47.9868608,-81.8484864,559.895
5280.25,5280.55,47.9868608,-81.8484864,560.6514999999999
5280.25,5280.65,47.9868608,-81.8484864,560.073
5280.25,5280.75,47.98686080000001,-81.8484864,560.2955
5280.25,5280.85,47.9868608,-81.8484864,560.073
5280.25,5280.95,47.9868608,-81.8484864,560.251
5280.25,5281.05,47.9868608,-81.8484864,560.1175000000001
5280.25,5281.15,47.9868608,-81.8484864,560.251
5281.25,5281.25,47.98686080000001,-81.8484864,560.073
5281.25,5281.35,47.9868608,-81.8484864,559.895
5281.25,5281.45,47.9868608,-81.8484864,560.251
5281.25,5281.55,47.9868608,-81.8484864,560.073
5281.25,5281.65,47.9868608,-81.8484864,559.984
5281.25,5281.75,47.98686080000001,-81.8484864,560.073
5281.25,5281.85,47.9868608,-81.8484864,561.051
5281.25,5281.95,47.9868608,-81.8484864,560.829
5281.25,5282.05,47.9868608,-81.8484864,560.518
5281.25,5282.15,47.9868608,-81.8484864,560.6514999999999
5282.25,5282.25,47.98686080000001,-81.8484864,560.429
5282.25,5282.35,47.9868608,-81.8484864,560.3845
5282.25,5282.45,47.9868608,-81.8484864,560.2955
5282.25,5282.55,47.9868608,-81.8484864,560.34
5282.25,5282.65,47.9868608,-81.8484864,560.6514999999999
5282.25,5282.75,47.98686080000001,-81.8484864,560.962
5282.25,5282.85,47.9868608,-81.8484864,560.3845
5282.25,5282.95,47.9868608,-81.8484864,560.785
5282.25,5283.05,47.9868608,-81.8484864,560.607
5282.25,5283.15,47.9868608,-81.8484864,560.607
5283.25,5283.25,47.98686080000001,-81.8484864,560.785
5283.25,5283.35,47.9868608,-81.8484864,560.2955
5283.25,5283.45,47.9868608,-81.8484864,560.34
5283.25,5283.55,47.9868608,-81.8484864,559.5840000000001
5283.25,5283.65,47.9868608,-81.8484864,560.162
5283.25,5283.75,47.98686080000001,-81.8484864,560.873
5283.25,5283.85,47.9868608,-81.8484864,564.9205
5283.25,5283.95,47.9868608,-81.8484864,570.394
5283.25,5284.05,47.9868608,-81.8484864,577.7415
5283.25,5284.15,47.9868608,-81.8484864,586.611
5284.25,5284.25,47.98686080000001,-81.8484864,597.3225
5284.25,5284.35,47.9868384,-81.84849919999999,609.119
5284.25,5284.45,47.9868176,-81.84850879999999,618.962
5284.25,5284.55,47.986824,-81.848496,634.064
5284.25,5284.65,47.986832,-81.84848,649.64
5284.25,5284.75,47.98683946666666,-81.8484608,666.553
5284.25,5284.85,47.986848,-81.848448,689.363
5284.25,5284.95,47.9868496,-81.8484416,712.7375
5284.25,5285.05,47.9868544,-81.848432,736.989
5284.25,5285.15,47.9868624,-81.8484192,756.442
5285.25,5285.25,47.98686933333333,-81.84840106666667,783.7925
5285.25,5285.35,47.9868768,-81.8483904,816.082
5285.25,5285.45,47.9868816,-81.8483808,845.8340000000001
5285.25,5285.55,47.986888,-81.8483648,881.04
5285.25,5285.65,47.98689386666666,-81.84835413333333,915.0625
5285.25,5285.75,47.9868992,-81.8483328,956.004
5285.25,5285.85,47.986912,-81.84832,1003.072
5285.25,5285.95,47.9869184,-81.8482944,1038.1975
5285.25,5286.05,47.9869232,-81.848288,1091.56
5285.25,5286.15,47.9869296,-81.8482688,1053.8665
5286.25,5286.25,47.986935466666665,-81.8482432,1034.837
5286.25,5286.35,47.9869408,-81.848224,1035.683
5286.25,5286.45,47.9869504,-81.8482048,1054.991
5286.25,5286.55,47.9869536,-81.8481984,1064.2365
5286.25,5286.65,47.9869536,-81.8481792,1051.9335
5286.25,5286.75,47.9869568,-81.8481536,1009.665
5286.25,5286.85,47.9872544,-81.8480768,969.3465
5286.25,5286.95,47.9870768,-81.8482464,952.929
5286.25,5287.05,47.9870368,-81.848224,969.0155
5286.25,5287.15,47.9870816,-81.84776640000001,989.338
5287.25,5287.25,47.98697813333333,-81.84739413333334,1005.539
5287.25,5287.35,47.9869664,-81.8472448,1037.246
5287.25,5287.45,47.9869696,-81.84724159999999,1072.642
5287.25,5287.55,47.9869936,-81.8472288,1105.6895
5287.25,5287.65,47.98699946666667,-81.847168,1138.663
5287.25,5287.75,47.9869376,-81.8470528,1175.7985
5287.25,5287.85,47.9869312,-81.8469952,1215.386
5287.25,5287.95,47.9869424,-81.8469696,1244.652
5287.25,5288.05,47.98696,-81.846912,1286.8145
5287.25,5288.15,47.98695573333333,-81.84681173333333,1331.407
5288.25,5288.25,47.9870912,-81.846688,1380.4755
5288.25,5288.35,47.9869952,-81.8465984,1442.133
5288.25,5288.45,47.9869904,-81.84656960000001,1516.8885
5288.25,5288.55,47.9869952,-81.84651840000001,1588.216
5288.25,5288.65,47.98698133333334,-81.846496,1635.255
5288.25,5288.75,47.9869952,-81.8462656,1716.078
5288.25,5288.85,47.986928,-81.8461504,1794.218
5288.25,5288.95,47.986992,-81.8461408,1885.6105
5288.25,5289.05,47.9870176,-81.84613440000001,1969.363
5288.25,5289.15,47.98696426666667,-81.84613333333334,2025.5825
5289.25,5289.25,47.9870144,-81.8459136,2089.921
5289.25,5289.35,47.986912,-81.8459136,2158.0805
5289.25,5289.45,47.9869392,-81.8458144,2205.5625
5289.25,5289.55,47.9869504,-81.8457056,2291.234
5289.25,5289.65,47.9870048,-81.84569173333334,2369.4135
5289.25,5289.75,47.9870656,-81.845472,2420.399
5289.25,5289.85,47.98696,-81.8455232,2483.9165000000003
5289.25,5289.95,47.9869872,-81.84536,2550.561
5289.25,5290.05,47.98705066666667,-81.84504746666666,2628.4385
5289.25,5290.15,47.987096533333336,-81.8449344,2688.422
5290.25,5290.25,47.9871264,-81.844992,2753.975
5290.25,5290.35,47.9871392,-81.8450112,2798.9865
5290.25,5290.45,47.9871024,-81.8450304,2859.364
5290.25,5290.55,47.9870976,-81.84493653333334,2930.8365
5290.25,5290.65,47.9871552,-81.8445312,3019.125
5290.25,5290.75,47.987216,-81.8445568,3053.953
5290.25,5290.85,47.9872304,-81.84454400000001,3094.468
5290.25,5290.95,47.9872368,-81.84452160000001,3149.996
5290.25,5291.05,47.9872288,-81.844512,3227.4225
5290.25,5291.15,47.9872288,-81.844512,3303.958
5291.25,5291.25,47.9872288,-81.844512,3334.688
5291.25,5291.35,47.9872432,-81.8444672,3386.979
5291.25,5291.45,47.9872576,-81.8444064,3436.987
5291.25,5291.55,47.9872576,-81.84438613333333,3513.321
5291.25,5291.65,47.987264,-81.844352,3542.206
5291.25,5291.75,47.98725760000001,-81.844336,3596.6125
5291.25,5291.85,47.9872496,-81.84431359999999,3684.358
5291.25,5291.95,47.987248,-81.84429866666666,3716.882
5291.25,5292.05,47.9872544,-81.8440576,3757.187
5291.25,5292.15,47.9871552,-81.8439744,3798.342
5292.25,5292.25,47.9871648,-81.8438816,3874.8735
5292.25,5292.35,47.9872144,-81.8437888,3902.118
5292.25,5292.45,47.987254400000005,-81.8437888,3956.117
5292.25,5292.55,47.9878528,-81.8437376,4039.232
5292.25,5292.65,47.9878848,-81.8437248,4059.215
5292.25,5292.75,47.9880192,-81.8436864,4103.693
5292.25,5292.85,47.98802773333333,-81.8436864,4179.108
5292.25,5292.95,47.988032,-81.84367786666667,4201.1825
5292.25,5293.05,47.9880896,-81.8436736,4234.937
5292.25,5293.15,47.9881024,-81.8436032,4306.719499999999
5293.25,5293.25,47.988104,-81.84358399999999,4342.871
5293.25,5293.35,47.98811413333333,-81.843552,4385.0505
5293.25,5293.45,47.9881184,-81.84354133333333,4458.84
5293.25,5293.55,47.9881184,-81.84352,4490.8145
5293.25,5293.65,47.9881216,-81.8435008,4512.818499999999
5293.25,5293.75,47.9881552,-81.8435008,4571.415
5293.25,5293.85,47.98819093333333,-81.84344106666667,4623.952499999999
5293.25,5293.95,47.98818773333334,-81.84338133333334,4653.954
5293.25,5294.05,47.9881824,-81.8433536,4716.812
5293.25,5294.15,47.9881792,-81.8433472,4770.209
5294.25,5294.25,47.9881776,-81.8433376,4784.139
5294.25,5294.35,47.98817813333333,-81.84332373333334,4832.0715
5294.25,5294.45,47.98815786666668,-81.843296,4911.151
5294.25,5294.55,47.988144,-81.8432704,4930.6985
5294.25,5294.65,47.9881632,-81.843264,4972.755
5294.25,5294.75,47.9881632,-81.843264,5050.425499999999
5294.25,5294.85,47.98816106666666,-81.843264,5083.937
5294.25,5294.95,47.98816,-81.843264,5116.542
5294.25,5295.05,47.98816,-81.843264,5192.676
5294.25,5295.15,47.98816,-81.843264,5278.216
5295.25,5295.25,47.98816,-81.843264,5331.4055
5295.25,5295.35,47.98816,-81.843264,5414.853
5295.25,5295.45,47.98816,-81.843264,5492.067999999999
5295.25,5295.55,47.98816,-81.843264,5491.269
5295.25,5295.65,47.98816,-81.843264,5516.522
5295.25,5295.75,47.98816,-81.843264,5548.782
5295.25,5295.85,47.98816,-81.843264,5615.545
5295.25,5295.95,47.98816,-81.843264,5613.0375
5295.25,5296.05,47.98816,-81.843264,5637.926
5295.25,5296.15,47.98816,-81.843264,5673.891
5296.25,5296.25,47.98816,-81.843264,5728.21
