mission_time,x,y,z,magnitude
5431.33,24600,12600,7200,28561.51256498857
5431.35,24150,9600,8400,27311.947934924014
5431.37,25949,8400,10800,29335.142764268254
5431.39,26850,6150,11550,29868.83827670571
5431.41,27000,5100,14400,31022.08890452092
5431.43,26100,3750,16050,30868.673440885017
5431.45,27900,3150,18000,33351.649134638006
5431.47,27900,2250,19200,33942.78273801369
5431.49,29400,2100,21750,36631.03192649642
5431.51,28800,1800,22949,36869.1822664946
5431.53,29400,1500,24900,38556.71147802935
5431.55,29699,1650,27750,40679.42478698537
5431.57,29550,750,29550,41796.74030352128
5431.59,30450,1950,29550,42475.96379130202
5431.61,30300,1650,32400,44391.13087092961
5431.63,30450,600,-32236,44347.741723790175
5431.65,30599,1350,-30736,43391.508351289194
5431.67,30900,2100,-29686,42900.799479729976
5431.69,30450,1350,-28036,41413.06914489676
5431.71,30750,1500,-28036,41639.28188621893
5431.73,30599,2100,-26686,40655.275143577615
5431.74,30300,1350,-25637,39713.577892202054
5431.76,30000,1350,-25336,39290.398267261175
5431.78,30150,1950,-25036,39238.07202195337
5431.8,30450,1800,-23986,38804.261312386814
5431.82,30450,2400,-22186,37751.570775267086
5431.839,30900,2850,-21586,37800.633539664384
5431.86,30000,3900,-21136,36904.47799386952
5431.88,31200,3600,-19936,37200.0550537227
5431.9,30150,5400,-19186,36142.56626195766
5431.92,30300,5850,-17986,35718.46435668813
5431.94,30450,7050,-17536,35838.75410780905
5431.96,31350,7800,-17086,36545.77808721549
5431.98,31050,9000,-16637,36357.836418026855
5432.0,30750,9750,-15886,35958.17008692183
5432.02,31500,11250,-16036,37094.01294009587
5432.04,31800,11550,-15136,37064.01214115925
5432.06,31350,13200,-13786,36703.08292228325
5432.08,32550,14250,-13637,38059.59496631566
5432.1,31500,14700,-11986,36769.60967973416
5432.12,30150,15450,-12286,36037.07529753212
5432.14,29850,16350,-10936,35748.30200163359
5432.15,30150,16800,-9587,35821.40517902669
5432.17,28800,18000,-8536,35018.613564788655
5432.19,28050,18600,-6887,34353.94109851154
5432.21,26699,18900,-4636,33038.448768064154
5432.23,26699,19800,-3886,33466.06635085755
5432.25,25350,21300,-1936,33167.16141004533
5432.27,25500,22350,-1636,33947.739188346546
5432.29,24150,23400,-1636,33666.88277818426
5432.31,24449,24300,14,34470.912331993764
5432.33,23850,26550,314,35690.665390266964
5432.35,24449,28650,-1786,37706.31110305011
5432.37,25200,30450,-2986,39637.84424006936
5432.39,25200,-32387,-5536,41407.78990721432
5432.41,26400,-31936,-7636,42132.84457522421
5432.43,26100,-29686,-10186,40819.39725179685
5432.45,26699,-28636,-11836,40901.686921201675
5432.47,27599,-29086,-13486,42303.33784703047
5432.49,28500,-28336,-16036,43270.45403043513
5432.51,29400,-28486,-18286,44835.14237738072
5432.53,28650,-28636,-20236,45280.66576365679
5432.55,29550,-28486,-22637,46873.11025524123
5432.56,30900,-28336,-23836,48227.521105692336
5432.58,30450,-28186,-26536,49252.53690928011
5432.6,30900,-29236,-28636,51279.37394313624
5432.62,30750,-29536,-31336,52913.91775327168
5432.64,31200,-29836,32250,53885.89236525642
5432.66,30450,-30886,30599,53079.62223867084
5432.68,30599,-31336,28200,52091.109577354946
5432.7,31050,32100,26249,51802.72677186019
5432.72,30599,31950,24900,50765.256829843776
5432.74,31500,30450,23250,49598.53828491319
5432.76,30450,29699,23400,48546.81349996105
5432.78,30750,28500,22800,47724.75772594346
5432.8,30900,27599,22200,47003.774327175044
5432.82,31350,27300,21900,46986.40760900965
5432.84,30450,25800,21300,45238.61735287673
5432.86,31950,25200,21449,45998.93586812634
5432.88,30750,25800,22050,45797.43442595884
5432.9,31200,24449,22200,45431.63656528345
5432.92,31050,24300,21449,44884.876083152994
5432.94,32100,23250,22350,45502.69222804295
5432.96,31050,23100,21750,44393.41167335532
5432.97,31200,22500,21750,44189.95926678367
5432.99,31200,22200,21449,43890.08545218385
5433.01,30450,21300,19650,42035.877533364284
5433.03,31050,20400,19050,41751.22752686441
5433.05,31200,19800,18750,41437.211537457486
5433.07,30900,17700,17100,39503.2910021431
5433.09,29699,16050,15450,37125.9424257486
5433.11,29100,15150,14400,35828.654733327625
5433.13,28500,13200,13349,34127.49333015831
5433.15,27150,12450,12150,32245.115909235
5433.17,26850,9900,12150,31089.467669936068
5433.19,26100,8850,11400,29824.36084813889
5433.21,26100,7950,10950,29399.23468391652
5433.23,25500,6899,10200,28317.59525454095
5433.25,25050,6750,10350,27931.836674304108
5433.27,24900,6899,10800,28004.396101326663
5433.29,24900,7500,10350,27988.97104218017
5433.31,25949,8100,11250,29419.773979417314
5433.33,26249,7950,12000,29936.808463829275
5433.35,27450,8100,14400,32038.609520389615
5433.37,27599,10050,14849,32912.0054387453
5433.38,29100,9600,17250,35164.364063636924
5433.4,30000,11250,18750,37123.10601229374
5433.42,31350,11400,20400,39101.69433669083
5433.44,32100,13500,22500,41459.739507141145
5433.46,32400,14849,23850,42884.44124621423
5433.48,-32686,16050,27300,45511.17550668187
5433.5,-31636,17250,28350,45848.8985254826
5433.52,-31636,17700,30450,47342.67626571189
5433.54,-31636,18450,31950,48600.838428981864
5433.56,-31486,19200,-31486,48490.99289558835
5433.58,-31036,20250,-29387,47295.78802599657
5433.6,-31786,19800,-29086,47417.14027648652
5433.62,-31786,20100,-29387,47727.932754310656
5433.64,-31486,20850,-28486,47302.67320141643
5433.66,-31486,21150,-27886,47077.80466419393
5433.68,-31186,21449,-27286,46659.961348033714
5433.7,-32536,21150,-27136,47352.67988192432
5433.72,-32086,21750,-26686,47060.77445176609
5433.74,-31786,22500,-25936,46789.69856709915
5433.759,-31936,20850,-27286,46895.16384447335
5433.78,-31936,20250,-26536,46196.64373090322
5433.79,-32536,19050,-27436,46628.61666401867
5433.81,-31936,19200,-27886,46542.207639947635
5433.83,-32236,17850,-27586,46030.09441658794
5433.85,-32236,17400,-27586,45857.46495391999
5433.87,-31636,16350,-26986,44681.12791772383
5433.89,-31486,15450,-27886,44807.36202902376
5433.91,-32387,15299,-26986,44846.64275060063
5433.93,-32686,15150,-27286,45193.17306850671
5433.95,-30886,15750,-28036,44587.27163664536
5433.97,-31486,13950,-26386,43384.23321899328
5433.99,-31486,15600,-26836,44214.240828040914
5434.01,-32086,15299,-24736,43306.35626556453
5434.03,-31936,15299,-22486,41947.439647730585
5434.05,-31936,16500,-21886,42085.09346550154
5434.07,-32236,17850,-20836,42331.088953628394
5434.09,-32086,19350,-18136,41627.49562488717
5434.11,31800,20550,-15436,40887.804978990986
5434.13,32250,21150,-14686,41268.19109192939
5434.15,31350,22800,-13486,41043.083412433814
5434.17,30300,24000,-11536,40338.18657302284
5434.19,30000,23850,-10486,39733.848240511514
5434.21,28950,25350,-9286,39584.779852867694
5434.22,29249,26550,-8986,40511.16755908178
5434.24,28200,27300,-7636,39985.47856409874
5434.26,27900,27900,-8236,40306.96833055049
5434.28,28050,27900,-7786,40321.635581905655
5434.3,27599,30000,-8536,41648.146381321705
5434.32,27150,30300,-9136,41697.46989926367
5434.34,27000,32100,-10636,43272.79163631577
5434.36,27900,-31936,-11386,43908.530970643966
5434.38,27900,-30586,-13336,43494.39379966112
5434.399,28200,-29086,-15286,43300.083048419205
5434.42,28950,-28486,-18886,44791.02244870059
5434.44,29850,-27436,-20686,45515.57087415251
5434.46,28200,-26386,-24286,45620.94685558378
5434.48,29400,-26386,-27886,48355.04101952557
5434.5,28950,-25036,-30136,48714.29248177582
5434.52,28800,-25637,32550,50459.8679050986
5434.54,28350,-26086,28650,48010.66960582825
5434.56,28050,-26686,27000,47201.113291955306
5434.58,28350,-26836,24900,46302.30443509264
5434.6,28500,-28186,22949,46188.27986621714
5434.61,27900,-29986,21750,46374.914512050585
5434.63,28650,-30436,20100,46380.84298500837
5434.65,28500,-31486,19350,46669.48356260223
5434.67,28500,-32236,19650,47302.56014213184
5434.69,28650,32550,17850,46892.93656831485
5434.71,29699,31500,18600,47119.42912430073
5434.73,29249,30300,19500,46409.52489521952
5434.75,29699,30150,19200,46472.4983296573
5434.77,29550,28950,19650,45797.6800722482
5434.79,30000,28950,19800,46153.46682536427
5434.81,30150,28050,20250,45889.94988012081
5434.83,30150,28200,20550,46114.69397057732
5434.85,30900,28800,21750,47511.18289413556
5434.87,30750,28350,22200,47351.08235299379
5434.89,30300,28050,22350,46951.19806778098
5434.91,31200,28200,22949,47909.67126791834
5434.93,31200,26100,23100,46778.84137085911
5434.95,31650,25949,22050,46489.521410743735
5434.97,31800,24750,20850,45370.970895496604
5434.99,31200,24000,20550,44404.30722351155
5435.01,31050,21750,19800,42769.20621194646
5435.02,31950,20400,19500,42628.77549261766
5435.039,30750,18450,18300,40259.84351683449
5435.06,30750,16500,17400,38994.51884560188
5435.08,30000,13799,17400,37325.22472805757
5435.1,28800,11100,16800,35141.00169317887
5435.12,28800,7800,16350,34023.55801499896
5435.14,28050,4800,16050,32671.776811186748
5435.16,26400,1500,17400,31653.909711124154
5435.18,25350,-1050,17700,30935.65903613498
5435.2,24750,-2850,19949,31916.259194962055
5435.22,24150,-5550,22800,33672.91196199105
5435.24,23850,-6750,24900,35133.95793246187
5435.26,24449,-8550,27900,38069.2277436777
5435.28,23850,-8400,30300,39464.82611136149
5435.3,24150,-8700,-32236,41207.671567318626
5435.32,24449,-8400,-29536,39251.610119840945
5435.34,25200,-7200,-27136,37725.886285149085
5435.36,25800,-6300,-24586,36191.178427898696
5435.38,26400,-6150,-23086,35605.41947513047
5435.4,27000,-4800,-21286,34715.03703008251
5435.42,28050,-3300,-20536,34920.1918093243
5435.43,28350,-1500,-18286,33769.07306989637
5435.45,28350,300,-17986,33575.418031649286
5435.47,29249,2400,-16336,33587.63011883988
5435.49,29550,3600,-15586,33601.87340015434
5435.51,30000,5400,-16036,34442.89906497419
5435.53,30300,6750,-16036,34940.03142528638
5435.55,30450,7500,-15586,35019.65014102797
5435.57,31200,8700,-15736,36010.438708796646
5435.59,31500,9600,-16036,36627.35720742079
5435.61,30900,9000,-17086,36438.185959237875
5435.63,30150,8550,-17086,35693.92659823236
5435.65,31350,8100,-17236,36681.22402537843
5435.67,30450,7950,-16936,35738.39806146884
5435.69,30150,6600,-17386,35423.939588927715
5435.71,30000,5850,-18436,35694.657807576754
5435.73,30150,4350,-18286,35529.18231538688
5435.75,30599,3600,-19036,36216.406461712904
5435.77,29400,2400,-18586,34864.87338281899
5435.79,28800,1350,-18886,34466.55619582554
5435.81,29550,1800,-18586,34955.42727531735
5435.83,29249,1200,-17836,34279.24878115038
5435.84,29550,2100,-16786,34049.70331735653
