mission_time,latitude,longitude
5397.17,47.9797888,-81.8696768
5397.25,47.9797888,-81.8696768
5397.34,47.9797888,-81.8696768
5397.44,47.9797888,-81.8696768
5397.53,47.9797888,-81.8696768
5397.61,47.9797888,-81.8696768
5397.7,47.9797888,-81.8696768
5397.79,47.9797888,-81.8696768
5397.88,47.9797888,-81.8696768
5397.97,47.9797888,-81.8696768
5398.06,47.9797888,-81.8696768
5398.15,47.9797888,-81.8696768
5398.23,47.9797888,-81.8696768
5398.32,47.9797888,-81.8696768
5398.42,47.9797888,-81.8696768
5398.51,47.9797888,-81.8696768
5398.59,47.9797888,-81.8696768
5398.68,47.9797888,-81.8696768
5398.77,47.9797888,-81.8696768
5398.85,47.9797888,-81.8696768
5398.94,47.9797888,-81.8696768
5399.04,47.9797888,-81.8696768
5399.13,47.9797888,-81.8696768
5399.21,47.9797888,-81.8696768
5399.3,47.9797888,-81.8696768
5399.39,47.9797888,-81.8696768
5399.49,47.9797888,-81.8696768
5399.57,47.9797888,-81.8696768
5399.66,47.9797888,-81.8696768
5399.75,47.9797888,-81.8696768
5399.839,47.9797888,-81.8696768
5399.92,47.9797888,-81.8696768
5400.02,47.9797888,-81.8696768
5400.11,47.9797888,-81.8696768
5400.19,47.9797888,-81.8696768
5400.27,47.9797888,-81.8696768
5400.37,47.9797888,-81.8696768
5400.45,47.9797888,-81.8696768
5400.55,47.9797888,-81.8696768
5400.64,47.9797888,-81.8696768
5400.72,47.9797888,-81.8696768
5400.82,47.9797888,-81.8696768
5400.9,47.9797888,-81.8696768
5400.98,47.9797888,-81.8696768
5401.08,47.9797888,-81.8696768
5401.17,47.9797888,-81.8696768
5401.25,47.9797888,-81.8696768
5401.35,47.9797888,-81.8696768
5401.44,47.9797888,-81.8696768
5401.52,47.9797888,-81.8696768
5401.61,47.9797888,-81.8696768
5401.7,47.9797888,-81.8696768
5401.79,47.9797888,-81.8696768
5401.87,47.9797888,-81.8696768
5401.96,47.9797888,-81.8696768
5402.05,47.9797888,-81.8696768
5402.15,47.9797888,-81.8696768
5402.23,47.9797888,-81.8696768
5402.32,47.9797888,-81.8696768
5402.41,47.9797888,-81.8696768
5402.5,47.9797888,-81.8696768
5402.58,47.9797888,-81.8696768
5402.68,47.9797888,-81.8696768
5402.77,47.9797888,-81.8696768
5402.85,47.9797888,-81.8696768
5402.95,47.9797888,-81.8696768
5403.039,47.9797888,-81.8696768
5403.13,47.9797888,-81.8696768
5403.21,47.9797888,-81.8696768
5403.3,47.9797888,-81.8696768
5403.39,47.9797888,-81.8696768
5403.48,47.9797888,-81.8696768
5403.56,47.9797888,-81.8696768
5403.65,47.9797888,-81.8696768
5403.75,47.9797888,-81.8696768
5403.83,47.9797888,-81.8696768
5403.92,47.9797888,-81.8696768
5404.01,47.9797888,-81.8696768
5404.1,47.9797888,-81.8696768
5404.18,47.9797888,-81.8696768
5404.28,47.9797888,-81.8696768
5404.37,47.9797888,-81.8696768
5404.46,47.9797888,-81.8696768
5404.54,47.9797888,-81.8696768
5404.63,47.9797888,-81.8696768
5404.72,47.9797888,-81.8696768
5404.81,47.9797888,-81.8696768
5404.9,47.9797888,-81.8696768
5404.98,47.9797888,-81.8696768
5405.08,47.9797888,-81.8696768
5405.16,47.9797888,-81.8696768
5405.25,47.9797888,-81.8696768
5405.35,47.9797888,-81.8696768
5405.44,47.9797888,-81.8696768
5405.51,47.9797888,-81.8696768
5405.61,47.9797888,-81.8696768
5405.69,47.9797888,-81.8696768
5405.79,47.9797888,-81.8696768
5405.87,47.9797888,-81.8696768
5405.96,47.9797888,-81.8696768
5406.05,47.9797888,-81.8696768
5406.14,47.9797888,-81.8696768
5406.22,47.9797888,-81.8696768
5406.31,47.9797888,-81.8696768
5406.41,47.9797888,-81.8696768
5406.49,47.9797888,-81.8696768
5406.57,47.9797888,-81.8696768
5406.67,47.9797888,-81.8696768
5406.76,47.9797888,-81.8696768
5406.85,47.9797888,-81.8696768
5406.94,47.9797888,-81.8696768
5407.03,47.9797888,-81.8696768
5407.12,47.9797888,-81.8696768
5407.2,47.9797888,-81.8696768
5407.29,47.9797888,-81.8696768
5407.39,47.9797888,-81.8696768
5407.47,47.9797888,-81.8696768
5407.56,47.9797888,-81.8696768
5407.65,47.9797888,-81.8696768
5407.74,47.9797888,-81.8696768
5407.82,47.9797888,-81.8696768
5407.92,47.9797888,-81.8696768
5408.01,47.9797888,-81.8696768
5408.09,47.9797888,-81.8696768
5408.17,47.9797888,-81.8696768
5408.27,47.9797888,-81.8696768
5408.35,47.9797888,-81.8696768
5408.45,47.9797888,-81.8696768
5408.53,47.9797888,-81.8696768
5408.62,47.9797888,-81.8696768
5408.71,47.9797888,-81.8696768
5408.799,47.9797888,-81.8696768
5408.88,47.9797888,-81.8696768
5408.97,47.9797888,-81.8696768
5409.07,47.9797888,-81.8696768
5409.15,47.9797888,-81.8696768
5409.24,47.9797888,-81.8696768
5409.34,47.9797888,-81.8696768
5409.42,47.9797888,-81.8696768
5409.51,47.9797888,-81.8696768
5409.6,47.9797888,-81.8696768
5409.69,47.9797888,-81.8696768
5409.78,47.9797888,-81.8696768
5409.86,47.9797888,-81.8696768
5409.95,47.9797888,-81.8696768
5410.05,47.9797888,-81.8696768
5410.13,47.9797888,-81.8696768
5410.22,47.9797888,-81.8696768
5410.31,47.9797888,-81.8696768
5410.4,47.9797888,-81.8696768
5410.48,47.9797888,-81.8696768
5410.57,47.9797888,-81.8696768
5410.67,47.9797888,-81.8696768
5410.76,47.9797888,-81.8696768
5410.84,47.9797888,-81.8696768
5410.93,47.9797888,-81.8696768
5411.02,47.9797888,-81.8696768
5411.11,47.9797888,-81.8696768
5411.2,47.9797888,-81.8696768
5411.28,47.9797888,-81.8696768
5411.38,47.9797888,-81.8696768
5411.46,47.9797888,-81.8696768
5411.55,47.9797888,-81.8696768
5411.65,47.9797888,-81.8696768
5411.74,47.9797888,-81.8696768
5411.81,47.9797888,-81.8696768
5411.9,47.9797888,-81.8696768
5411.999,47.9797888,-81.8696768
5412.09,47.9797888,-81.8696768
5412.17,47.9797888,-81.8696768
5412.26,47.9797888,-81.8696768
5412.35,47.9797888,-81.8696768
5412.44,47.9797888,-81.8696768
5412.52,47.9797888,-81.8696768
5412.61,47.9797888,-81.8696768
5412.71,47.9797888,-81.8696768
5412.79,47.9797888,-81.8696768
5412.88,47.9797888,-81.8696768
5412.97,47.9797888,-81.8696768
5413.06,47.9797888,-81.8696768
5413.15,47.9797888,-81.8696768
5413.24,47.9797888,-81.8696768
5413.33,47.9797888,-81.8696768
5413.42,47.9797888,-81.8696768
5413.5,47.9797888,-81.8696768
5413.59,47.9797888,-81.8696768
5413.69,47.9797888,-81.8696768
5413.77,47.9797888,-81.8696768
5413.86,47.9797888,-81.8696768
5413.95,47.9797888,-81.8696768
5414.04,47.9797888,-81.8696768
5414.12,47.9797888,-81.8696768
5414.22,47.9797888,-81.8696768
5414.31,47.9797888,-81.8696768
5414.4,47.9797888,-81.8696768
5414.48,47.9797888,-81.8696768
5414.57,47.9797888,-81.8696768
5414.66,47.9797888,-81.8696768
5414.75,47.9797888,-81.8696768
5414.84,47.9797888,-81.8696768
5414.93,47.9797888,-81.8696768
5415.02,47.9797888,-81.8696768
5415.1,47.9797888,-81.8696768
5415.19,47.9797888,-81.8696768
5415.28,47.9797888,-81.8696768
5415.38,47.9797888,-81.8696768
5415.46,47.9797888,-81.8696768
5415.55,47.9797888,-81.8696768
5415.64,47.9797888,-81.8696768
5415.73,47.9797888,-81.8696768
5415.81,47.9797888,-81.8696768
5415.91,47.9797888,-81.8696768
5416.0,47.9797888,-81.8696768
5416.08,47.9797888,-81.8696768
5416.16,47.9797888,-81.8696768
5416.26,47.9797888,-81.8696768
5416.36,47.9797888,-81.8696768
5416.44,47.9797888,-81.8696768
5416.53,47.9797888,-81.8696768
5416.61,47.9797888,-81.8696768
5416.71,47.9797888,-81.8696768
5416.79,47.9797888,-81.8696768
5416.88,47.9797888,-81.8696768
5416.97,47.9797888,-81.8696768
5417.06,47.9797888,-81.8696768
5417.14,47.9797888,-81.8696768
5417.24,47.9797888,-81.8696768
5417.33,47.9797888,-81.8696768
5417.41,47.9797888,-81.8696768
5417.5,47.9797888,-81.8696768
5417.59,47.9797888,-81.8696768
5417.68,47.9797888,-81.8696768
5417.759,47.9797888,-81.8696768
5417.85,47.9797888,-81.8696768
5417.95,47.9797888,-81.8696768
5418.04,47.9797888,-81.8696768
5418.12,47.9797888,-81.8696768
5418.21,47.9797888,-81.8696768
5418.3,47.9797888,-81.8696768
5418.39,47.9797888,-81.8696768
5418.47,47.9797888,-81.8696768
5418.56,47.9797888,-81.8696768
5418.66,47.9797888,-81.8696768
5418.74,47.9797888,-81.8696768
5418.83,47.9797888,-81.8696768
5418.92,47.9797888,-81.8696768
5419.01,47.9797888,-81.8696768
5419.09,47.9797888,-81.8696768
5419.19,47.9797888,-81.8696768
5419.27,47.9797888,-81.8696768
5419.36,47.9797888,-81.8696768
5419.45,47.9797888,-81.8696768
5419.54,47.9797888,-81.8696768
5419.64,47.9797888,-81.8696768
5419.72,47.9797888,-81.8696768
5419.8,47.9797888,-81.8696768
5419.89,47.9797888,-81.8696768
5419.99,47.9797888,-81.8696768
5420.07,47.9797888,-81.8696768
5420.16,47.9797888,-81.8696768
5420.26,47.9797888,-81.8696768
5420.34,47.9797888,-81.8696768
5420.42,47.9797888,-81.8696768
5420.52,47.9797888,-81.8696768
5420.61,47.9797888,-81.8696768
5420.7,47.9797888,-81.8696768
5420.78,47.9797888,-81.8696768
5420.87,47.9797888,-81.8696768
5420.97,47.9797888,-81.8696768
5421.06,47.9797888,-81.8696768
5421.14,47.9797888,-81.8696768
5421.24,47.9797888,-81.8696768
5421.33,47.9797888,-81.8696768
5421.4,47.9797888,-81.8696768
5421.5,47.9797888,-81.8696768
5421.59,47.9797888,-81.8696768
5421.68,47.9797888,-81.8696768
5421.76,47.9797888,-81.8696768
5421.85,47.9797888,-81.8696768
5421.94,47.9797888,-81.8696768
5422.03,47.9797888,-81.8696768
5422.12,47.9797888,-81.8696768
5422.21,47.9797888,-81.8696768
5422.3,47.9797888,-81.8696768
5422.38,47.9797888,-81.8696768
5422.47,47.9797888,-81.8696768
5422.56,47.9797888,-81.8696768
5422.66,47.9797888,-81.8696768
5422.74,47.9797888,-81.8696768
5422.83,47.9797888,-81.8696768
5422.92,47.9797888,-81.8696768
5423.01,47.9797888,-81.8696768
5423.09,47.9797888,-81.8696768
5423.19,47.9797888,-81.8696768
5423.27,47.9797888,-81.8696768
5423.36,47.9797888,-81.8696768
5423.45,47.9797888,-81.8696768
5423.54,47.9797888,-81.8696768
5423.63,47.9797888,-81.8696768
5423.72,47.9797888,-81.8696768
5423.8,47.9797888,-81.8696768
5423.9,47.9797888,-81.8696768
5423.98,47.9797888,-81.8696768
5424.06,47.9797888,-81.8696768
5424.15,47.9797888,-81.8696768
5424.25,47.9797888,-81.8696768
5424.34,47.9797888,-81.8696768
5424.42,47.9797888,-81.8696768
5424.51,47.9797888,-81.8696768
5424.6,47.9797888,-81.8696768
5424.69,47.9797888,-81.8696768
5424.77,47.9797888,-81.8696768
5424.86,47.9797888,-81.8696768
5424.96,47.9797888,-81.8696768
5425.04,47.9797888,-81.8696768
5425.13,47.9797888,-81.8696768
5425.22,47.9797888,-81.8696768
5425.32,47.9797888,-81.8696768
5425.39,47.9797888,-81.8696768
5425.49,47.9797888,-81.8696768
5425.58,47.9797888,-81.8696768
5425.67,47.9797888,-81.8696768
5425.75,47.9797888,-81.8696768
5425.85,47.9797888,-81.8696768
5425.94,47.9797888,-81.8696768
5426.02,47.9797888,-81.8696768
5426.11,47.9797888,-81.8696768
5426.2,47.9797888,-81.8696768
5426.29,47.9797888,-81.8696768
5426.37,47.9797888,-81.8696768
5426.46,47.9797888,-81.8696768
5426.55,47.9797888,-81.8696768
5426.64,47.9797888,-81.8696768
5426.719,47.9797888,-81.8696768
5426.82,47.9797888,-81.8696768
5426.91,47.9797888,-81.8696768
5427.0,47.9797888,-81.8696768
5427.08,47.9797888,-81.8696768
5427.17,47.9797888,-81.8696768
5427.26,47.9797888,-81.8696768
5427.35,47.9797888,-81.8696768
5427.44,47.9797888,-81.8696768
5427.53,47.9797888,-81.8696768
5427.63,47.9797888,-81.8696768
5427.7,47.9797888,-81.8696768
5427.79,47.9797888,-81.8696768
5427.89,47.9797888,-81.8696768
5427.98,47.9797888,-81.8696768
5428.06,47.9797888,-81.8696768
5428.15,47.9797888,-81.8696768
5428.24,47.9797888,-81.8696768
5428.33,47.9797888,-81.8696768
5428.42,47.9797888,-81.8696768
5428.5,47.9797888,-81.8696768
5428.6,47.9797888,-81.8696768
5428.68,47.9797888,-81.8696768
5428.76,47.9797888,-81.8696768
5428.86,47.9797888,-81.8696768
5428.95,47.9797888,-81.8696768
5429.03,47.9797888,-81.8696768
5429.13,47.9797888,-81.8696768
5429.22,47.9797888,-81.8696768
5429.3,47.9797888,-81.8696768
5429.38,47.9797888,-81.8696768
5429.48,47.9797888,-81.8696768
5429.57,47.9797888,-81.8696768
5429.66,47.9797888,-81.8696768
5429.75,47.9797888,-81.8696768
5429.83,47.9797888,-81.8696768
5429.93,47.9797888,-81.8696768
5430.01,47.9797888,-81.8696768
5430.1,47.9797888,-81.8696768
5430.19,47.9797888,-81.8696768
5430.28,47.9797888,-81.8696768
5430.36,47.9797888,-81.8696768
5430.45,47.9797888,-81.8696768
5430.55,47.9797888,-81.8696768
5430.64,47.9797888,-81.8696768
5430.72,47.9797888,-81.8696768
5430.81,47.9797888,-81.8696768
5430.9,47.9797888,-81.8696768
5430.99,47.9797888,-81.8696768
5431.08,47.9797888,-81.8696768
5431.16,47.9797888,-81.8696768
5431.26,47.9797888,-81.8696768
5431.34,47.9797888,-81.8696768
5431.43,47.9797888,-81.8696768
5431.52,47.9797888,-81.8696768
5431.62,47.9797888,-81.8696768
5431.69,47.9797888,-81.8696768
5431.78,47.9797888,-81.8696768
5431.88,47.9797888,-81.8696768
5431.96,47.9797888,-81.8696768
5432.05,47.9797888,-81.8696768
5432.15,47.9797888,-81.8696768
5432.24,47.9797888,-81.8696768
5432.32,47.9797888,-81.8696768
5432.41,47.9797888,-81.8696768
5432.5,47.9797888,-81.8696768
5432.59,47.9797888,-81.8696768
5432.68,47.9797888,-81.8696768
5432.76,47.9797888,-81.8696768
5432.86,47.9797888,-81.8696768
5432.95,47.9797888,-81.8696768
5433.03,47.9797888,-81.8696768
5433.119,47.9797888,-81.8696768
5433.22,47.9797888,-81.8696768
5433.3,47.9797888,-81.8696768
5433.38,47.9797888,-81.8696768
5433.48,47.9797888,-81.8696768
5433.56,47.9797888,-81.8696768
5433.65,47.9797888,-81.8696768
5433.75,47.9797888,-81.8696768
5433.84,47.9797888,-81.8696768
5433.93,47.9797888,-81.8696768
5434.01,47.9797888,-81.8696768
5434.1,47.9797888,-81.8696768
5434.2,47.9797888,-81.8696768
5434.28,47.9797888,-81.8696768
5434.36,47.9797888,-81.8696768
5434.46,47.9797888,-81.8696768
5434.55,47.9797888,-81.8696768
5434.63,47.9797888,-81.8696768
5434.73,47.9797888,-81.8696768
5434.82,47.9797888,-81.8696768
5434.91,47.9797888,-81.8696768
5434.99,47.9797888,-81.8696768
5435.08,47.9797888,-81.8696768
5435.16,47.9797888,-81.8696768
5435.26,47.9797888,-81.8696768
5435.35,47.9797888,-81.8696768
5435.43,47.9797888,-81.8696768
5435.53,47.9797888,-81.8696768
5435.61,47.9797888,-81.8696768
5435.69,47.9797888,-81.8696768
5435.8,47.9797888,-81.8696768
5435.88,47.9797888,-81.8696768
5435.96,47.9797888,-81.8696768
5436.06,47.9797888,-81.8696768
5436.15,47.9797888,-81.8696768
5436.23,47.9797888,-81.8696768
5436.33,47.9797888,-81.8696768
5436.41,47.9797888,-81.8696768
5436.5,47.9797888,-81.8696768
5436.59,47.9797888,-81.8696768
5436.67,47.9797888,-81.8696768
5436.76,47.9797888,-81.8696768
5436.86,47.9797888,-81.8696768
5436.95,47.9797888,-81.8696768
5437.04,47.9797888,-81.8696768
5437.13,47.9797888,-81.8696768
5437.22,47.9797888,-81.8696768
5437.29,47.9797888,-81.8696768
5437.4,47.9797888,-81.8696768
5437.48,47.9797888,-81.8696768
5437.57,47.9797888,-81.8696768
5437.66,47.9797888,-81.8696768
5437.75,47.9797888,-81.8696768
5437.84,47.9797888,-81.8696768
5437.93,47.9797888,-81.8696768
5438.01,47.9797888,-81.8696768
5438.1,47.9797888,-81.8696768
5438.2,47.9797888,-81.8696768
5438.27,47.9797888,-81.8696768
5438.36,47.9797888,-81.8696768
5438.46,47.9797888,-81.8696768
5438.55,47.9797888,-81.8696768
5438.63,47.9797888,-81.8696768
5438.72,47.9797888,-81.8696768
5438.81,47.9797888,-81.8696768
5438.9,47.9797888,-81.8696768
5438.99,47.9797888,-81.8696768
5439.08,47.9797888,-81.8696768
5439.16,47.9797888,-81.8696768
5439.26,47.9797888,-81.8696768
5439.34,47.9797888,-81.8696768
5439.44,47.9797888,-81.8696768
5439.53,47.9797888,-81.8696768
5439.61,47.9797888,-81.8696768
5439.7,47.9797888,-81.8696768
5439.79,47.9797888,-81.8696768
5439.88,47.9797888,-81.8696768
5439.95,47.9797888,-81.8696768
5440.06,47.9797888,-81.8696768
5440.15,47.9797888,-81.8696768
5440.23,47.9797888,-81.8696768
5440.32,47.9797888,-81.8696768
5440.41,47.9797888,-81.8696768
5440.5,47.9797888,-81.8696768
5440.59,47.9797888,-81.8696768
5440.67,47.9797888,-81.8696768
5440.76,47.9797888,-81.8696768
5440.86,47.9797888,-81.8696768
5440.93,47.9797888,-81.8696768
5441.02,47.9797888,-81.8696768
5441.12,47.9797888,-81.8696768
5441.21,47.9797888,-81.8696768
5441.29,47.9797888,-81.8696768
5441.38,47.9797888,-81.8696768
5441.47,47.9797888,-81.8696768
5441.56,47.9797888,-81.8696768
5441.65,47.9797888,-81.8696768
5441.74,47.9797888,-81.8696768
5441.83,47.9797888,-81.8696768
5441.91,47.9797888,-81.8696768
5442.0,47.9797888,-81.8696768
5442.09,47.9797888,-81.8696768
5442.19,47.9797888,-81.8696768
5442.26,47.9797888,-81.8696768
5442.36,47.9797888,-81.8696768
5442.45,47.9797888,-81.8696768
5442.54,47.9797888,-81.8696768
5442.62,47.9797888,-81.8696768
5442.71,47.9797888,-81.8696768
5442.8,47.9797888,-81.8696768
5442.89,47.9797888,-81.8696768
5442.97,47.9797888,-81.8696768
5443.06,47.9797888,-81.8696768
5443.16,47.9797888,-81.8696768
5443.24,47.9797888,-81.8696768
5443.33,47.9797888,-81.8696768
5443.42,47.9797888,-81.8696768
5443.51,47.9797888,-81.8696768
5443.59,47.9797888,-81.8696768
5443.69,47.9797888,-81.8696768
5443.78,47.9797888,-81.8696768
5443.87,47.9797888,-81.8696768
5443.96,47.9797888,-81.8696768
5444.05,47.9797888,-81.8696768
5444.14,47.9797888,-81.8696768
5444.22,47.9797888,-81.8696768
5444.31,47.9797888,-81.8696768
5444.4,47.9797888,-81.8696768
5444.49,47.9797888,-81.8696768
5444.57,47.9797888,-81.8696768
5444.66,47.9797888,-81.8696768
5444.76,47.9797888,-81.8696768
5444.85,47.9797888,-81.8696768
5444.93,47.9797888,-81.8696768
5445.02,47.9797888,-81.8696768
5445.11,47.9797888,-81.8696768
5445.2,47.9797888,-81.8696768
5445.29,47.9797888,-81.8696768
5445.38,47.9797888,-81.8696768
5445.46,47.9797888,-81.8696768
5445.55,47.9797888,-81.8696768
5445.64,47.9797888,-81.8696768
5445.73,47.9797888,-81.8696768
5445.83,47.9797888,-81.8696768
5445.91,47.9797888,-81.8696768
5446.0,47.9797888,-81.8696768
5446.09,47.9797888,-81.8696768
5446.18,47.9797888,-81.8696768
5446.26,47.9797888,-81.8696768
5446.36,47.9797888,-81.8696768
5446.45,47.9797888,-81.8696768
5446.53,47.9797888,-81.8696768
5446.62,47.9797888,-81.8696768
5446.71,47.9797888,-81.8696768
5446.79,47.9797888,-81.8696768
5446.88,47.9797888,-81.8696768
5446.97,47.9797888,-81.8696768
5447.06,47.9797888,-81.8696768
5447.15,47.9797888,-81.8696768
5447.23,47.9797888,-81.8696768
5447.32,47.9797888,-81.8696768
5447.42,47.9797888,-81.8696768
5447.51,47.9797888,-81.8696768
5447.59,47.9797888,-81.8696768
5447.68,47.9797888,-81.8696768
5447.77,47.9797888,-81.8696768
5447.86,47.9797888,-81.8696768
5447.95,47.9797888,-81.8696768
5448.04,47.9797888,-81.8696768
5448.13,47.9797888,-81.8696768
5448.21,47.9797888,-81.8696768
5448.3,47.9797888,-81.8696768
5448.39,47.9797888,-81.8696768
5448.49,47.9797888,-81.8696768
5448.57,47.9797888,-81.8696768
5448.66,47.9797888,-81.8696768
5448.75,47.9797888,-81.8696768
5448.84,47.9797888,-81.8696768
5448.92,47.9797888,-81.8696768
5449.02,47.9797888,-81.8696768
5449.11,47.9797888,-81.8696768
5449.19,47.9797888,-81.8696768
5449.27,47.9797888,-81.8696768
5449.37,47.9797888,-81.8696768
5449.45,47.9797888,-81.8696768
5449.54,47.9797888,-81.8696768
5449.64,47.9797888,-81.8696768
5449.72,47.9797888,-81.8696768
5449.82,47.9797888,-81.8696768
5449.89,47.9797888,-81.8696768
5449.98,47.9797888,-81.8696768
5450.08,47.9797888,-81.8696768
5450.17,47.9797888,-81.8696768
5450.26,47.9797888,-81.8696768
5450.35,47.9797888,-81.8696768
5450.44,47.9797888,-81.8696768
5450.52,47.9797888,-81.8696768
5450.61,47.9797888,-81.8696768
5450.71,47.9797888,-81.8696768
5450.79,47.9797888,-81.8696768
5450.87,47.9797888,-81.8696768
5450.97,47.9797888,-81.8696768
5451.06,47.9797888,-81.8696768
5451.15,47.9797888,-81.8696768
5451.23,47.9797888,-81.8696768
5451.32,47.9797888,-81.8696768
5451.41,47.9797888,-81.8696768
5451.5,47.9797888,-81.8696768
5451.58,47.9797888,-81.8696768
5451.679,47.9797888,-81.8696768
5451.77,47.9797888,-81.8696768
5451.85,47.9797888,-81.8696768
5451.95,47.9797888,-81.8696768
5452.04,47.9797888,-81.8696768
5452.13,47.9797888,-81.8696768
5452.21,47.9797888,-81.8696768
5452.3,47.9797888,-81.8696768
5452.3,47.961648,-81.8540352
5452.38,47.961648,-81.8540352
5452.4,47.9616672,-81.854016
5452.47,47.9616672,-81.854016
5452.55,47.9616672,-81.854016
5452.64,47.9616672,-81.854016
5452.74,47.9616672,-81.854016
5452.83,47.9616672,-81.854016
5452.91,47.9616672,-81.854016
5453.0,47.9616672,-81.854016
5453.09,47.9616672,-81.854016
5453.18,47.9616672,-81.854016
5453.27,47.9616672,-81.854016
5453.36,47.9616672,-81.854016
5453.45,47.9616672,-81.854016
5453.53,47.9616672,-81.854016
5453.62,47.9616672,-81.854016
5453.72,47.9616672,-81.854016
5453.81,47.9616672,-81.854016
5453.89,47.9616672,-81.854016
5453.97,47.9616672,-81.854016
5454.07,47.9616672,-81.854016
5454.16,47.9616672,-81.854016
5454.25,47.9616672,-81.854016
5454.34,47.9616672,-81.854016
5454.43,47.9616672,-81.854016
5454.51,47.9616672,-81.854016
5454.6,47.9616672,-81.854016
5454.69,47.9616672,-81.854016
5454.79,47.9616672,-81.854016
5454.87,47.9616672,-81.854016
5454.96,47.9616672,-81.854016
5455.05,47.9616672,-81.854016
5455.14,47.9616672,-81.854016
5455.22,47.9616672,-81.854016
5455.32,47.9616672,-81.854016
5455.41,47.9616672,-81.854016
5455.49,47.9616672,-81.854016
5455.57,47.9616672,-81.854016
5455.67,47.9616672,-81.854016
5455.76,47.9616672,-81.854016
5455.84,47.9616672,-81.854016
5455.94,47.9616672,-81.854016
5456.03,47.9616672,-81.854016
5456.12,47.9616672,-81.854016
5456.2,47.9616672,-81.854016
5456.29,47.9616672,-81.854016
5456.39,47.9616672,-81.854016
5456.47,47.9616672,-81.854016
5456.56,47.9616672,-81.854016
5456.65,47.9616672,-81.854016
5456.74,47.9616672,-81.854016
5456.82,47.9616672,-81.854016
5456.92,47.9616672,-81.854016
5457.0,47.97144,-81.8586112
5457.0,47.97144,-81.8586112
5457.09,47.97144,-81.8586112
5457.17,47.97144,-81.8586112
5457.26,47.97144,-81.8586112
5457.3,47.9626144,-81.849984
5457.34,47.9626144,-81.849984
5457.439,47.9626144,-81.849984
5457.52,47.9626144,-81.849984
5457.61,47.9626144,-81.849984
5457.69,47.9626144,-81.849984
5457.79,47.9626144,-81.849984
5457.87,47.9626144,-81.849984
5457.96,47.9626144,-81.849984
5458.06,47.9626144,-81.849984
5458.14,47.9626144,-81.849984
5458.22,47.9626144,-81.849984
5458.31,47.9626144,-81.849984
5458.4,47.9626144,-81.849984
5458.49,47.9626144,-81.849984
5458.58,47.9626144,-81.849984
5458.67,47.9626144,-81.849984
5458.76,47.9626144,-81.849984
5458.85,47.9626144,-81.849984
5458.93,47.9626144,-81.849984
5459.02,47.9626144,-81.849984
5459.12,47.9626144,-81.849984
5459.2,47.9626144,-81.849984
5459.28,47.9626144,-81.849984
5459.38,47.9626144,-81.849984
5459.47,47.9626144,-81.849984
5459.56,47.9626144,-81.849984
5459.65,47.9626144,-81.849984
5459.74,47.9626144,-81.849984
5459.83,47.9626144,-81.849984
5459.91,47.9626144,-81.849984
5459.999,47.9626144,-81.849984
5460.1,47.9626144,-81.849984
5460.18,47.9626144,-81.849984
5460.27,47.9626144,-81.849984
5460.36,47.9626144,-81.849984
5460.45,47.9626144,-81.849984
5460.53,47.9626144,-81.849984
5460.62,47.9626144,-81.849984
5460.72,47.9626144,-81.849984
5460.8,47.9626144,-81.849984
5460.88,47.9626144,-81.849984
5460.97,47.9626144,-81.849984
5461.06,47.9626144,-81.849984
5461.16,47.9626144,-81.849984
5461.24,47.9626144,-81.849984
5461.33,47.9626144,-81.849984
5461.42,47.9626144,-81.849984
5461.51,47.9626144,-81.849984
5461.59,47.9626144,-81.849984
5461.69,47.9626144,-81.849984
5461.78,47.9626144,-81.849984
5461.86,47.9626144,-81.849984
5461.95,47.9626144,-81.849984
5462.04,47.9626144,-81.849984
5462.14,47.9626144,-81.849984
5462.22,47.9626144,-81.849984
5462.31,47.9626144,-81.849984
5462.4,47.9626144,-81.849984
5462.49,47.9626144,-81.849984
5462.57,47.9626144,-81.849984
5462.65,47.9626144,-81.849984
5462.76,47.9626144,-81.849984
5462.84,47.9626144,-81.849984
5462.92,47.9626144,-81.849984
5463.02,47.9626144,-81.849984
5463.11,47.9626144,-81.849984
5463.19,47.9626144,-81.849984
5463.28,47.9626144,-81.849984
5463.37,47.9626144,-81.849984
5463.46,47.9626144,-81.849984
5463.54,47.9626144,-81.849984
5463.64,47.9626144,-81.849984
5463.73,47.9626144,-81.849984
5463.82,47.9626144,-81.849984
5463.9,47.9626144,-81.849984
5463.99,47.9626144,-81.849984
5464.08,47.9626144,-81.849984
5464.17,47.9626144,-81.849984
5464.26,47.9626144,-81.849984
5464.35,47.9626144,-81.849984
5464.44,47.9626144,-81.849984
5464.52,47.9626144,-81.849984
5464.61,47.9626144,-81.849984
5464.7,47.9626144,-81.849984
5464.8,47.9626144,-81.849984
5464.88,47.9626144,-81.849984
5464.97,47.9626144,-81.849984
5465.06,47.9626144,-81.849984
5465.15,47.9626144,-81.849984
5465.23,47.9626144,-81.849984
5465.32,47.9626144,-81.849984
5465.42,47.9626144,-81.849984
5465.5,47.9626144,-81.849984
5465.58,47.9626144,-81.849984
5465.67,47.9626144,-81.849984
5465.77,47.9626144,-81.849984
5465.86,47.9626144,-81.849984
5465.95,47.9626144,-81.849984
5466.04,47.9626144,-81.849984
5466.13,47.9626144,-81.849984
5466.21,47.9626144,-81.849984
5466.3,47.9626144,-81.849984
5466.39,47.9626144,-81.849984
5466.48,47.9626144,-81.849984
