mission_time,4,5
5264.25,4200.0,0.0
5264.25,4200.0,4200.0
5264.35,4200.0,4200.0
5264.36,4200.0,4200.0
5264.45,4200.0,4200.0
5264.46,4200.0,4200.0
5264.56,4200.0,4200.0
5264.56,4200.0,4200.0
5264.65,4200.0,4200.0
5264.65,4200.0,4200.0
5264.75,4200.0,4200.0
5264.75,4200.0,4200.0
5264.85,4200.0,4200.0
5264.85,4200.0,4200.0
5264.95,4200.0,4200.0
5264.96,4200.0,4200.0
5265.06,4200.0,4200.0
5265.06,4200.0,4200.0
5265.15,4200.0,4200.0
5265.15,4200.0,4200.0
5265.25,4200.0,4200.0
5265.25,4200.0,4200.0
5265.35,4200.0,4200.0
5265.35,4200.0,4200.0
5265.45,4200.0,4200.0
5265.46,4200.0,4200.0
5265.56,4200.0,4200.0
5265.57,4200.0,4200.0
5265.65,4200.0,4200.0
5265.66,4200.0,4200.0
5265.75,4200.0,4200.0
5265.75,4200.0,4200.0
5265.85,4200.0,4200.0
5265.85,4200.0,4200.0
5265.96,4200.0,4200.0
5265.96,4200.0,4200.0
5266.06,4200.0,4200.0
5266.06,4200.0,4200.0
5266.16,4200.0,4200.0
5266.16,4200.0,4200.0
5266.25,4200.0,4200.0
5266.25,4200.0,4200.0
5266.35,4200.0,4200.0
5266.35,4200.0,4200.0
5266.45,4200.0,4200.0
5266.46,4200.0,4200.0
5266.56,4200.0,4200.0
5266.56,4200.0,4200.0
5266.66,4200.0,4200.0
5266.66,4200.0,4200.0
5266.75,4200.0,4200.0
5266.75,4200.0,4200.0
5266.85,4200.0,4200.0
5266.86,4200.0,4200.0
5266.95,4200.0,4200.0
5266.95,4200.0,4200.0
5267.06,4200.0,4200.0
5267.06,4200.0,4200.0
5267.16,4200.0,4200.0
5267.16,4200.0,4200.0
5267.25,4200.0,4200.0
5267.25,4200.0,4200.0
5267.35,4200.0,4200.0
5267.35,4200.0,4200.0
5267.45,4200.0,4200.0
5267.45,4200.0,4200.0
5267.56,4200.0,4200.0
5267.56,4200.0,4200.0
5267.66,4200.0,4200.0
5267.67,4200.0,4200.0
5267.75,4200.0,4200.0
5267.76,4200.0,4200.0
5267.85,4200.0,4200.0
5267.85,4200.0,4200.0
5267.95,4200.0,4200.0
5267.95,4200.0,4200.0
5268.06,4200.0,4200.0
5268.06,4200.0,4200.0
5268.16,4200.0,4200.0
5268.16,4200.0,4200.0
5268.25,4200.0,4200.0
5268.26,4200.0,4200.0
5268.35,4200.0,4200.0
5268.35,4200.0,4200.0
5268.45,4200.0,4200.0
5268.45,4200.0,4200.0
5268.56,4200.0,4200.0
5268.56,4200.0,4200.0
5268.66,4200.0,4200.0
5268.66,4200.0,4200.0
5268.76,4200.0,4200.0
5268.76,4200.0,4200.0
5268.85,4200.0,4200.0
5268.85,4200.0,4200.0
5268.95,4200.0,4200.0
5268.95,4200.0,4200.0
5269.05,4200.0,4200.0
5269.06,4200.0,4200.0
5269.15,4200.0,4200.0
5269.16,4200.0,4200.0
5269.25,4200.0,4200.0
5269.26,4200.0,4200.0
5269.35,4200.0,4200.0
5269.35,4200.0,4200.0
5269.45,4200.0,4200.0
5269.45,4200.0,4200.0
5269.55,4200.0,4200.0
5269.55,4200.0,4200.0
5269.66,4200.0,4200.0
5269.66,4200.0,4200.0
5269.76,4200.0,4200.0
5269.76,4200.0,4200.0
5269.85,4200.0,4200.0
5269.85,4200.0,4200.0
5269.95,4200.0,4200.0
5269.95,4200.0,4200.0
5270.05,4200.0,4200.0
5270.05,4200.0,4200.0
5270.15,4200.0,4200.0
5270.16,4200.0,4200.0
5270.25,4200.0,4200.0
5270.26,4200.0,4200.0
5270.35,4200.0,4200.0
5270.36,4200.0,4200.0
5270.45,4200.0,4200.0
5270.45,4200.0,4200.0
5270.55,4200.0,4200.0
5270.559,4200.0,4200.0
5270.66,4200.0,4200.0
5270.66,4200.0,4200.0
5270.76,4200.0,4200.0
5270.76,4200.0,4200.0
5270.86,4200.0,4200.0
5270.86,4200.0,4200.0
5270.95,4200.0,4200.0
5270.95,4200.0,4200.0
5271.05,4200.0,4200.0
5271.05,4200.0,4200.0
5271.15,4200.0,4200.0
5271.15,4200.0,4200.0
5271.25,4200.0,4200.0
5271.26,4200.0,4200.0
5271.35,4200.0,4200.0
5271.36,4200.0,4200.0
5271.45,4200.0,4200.0
5271.45,4200.0,4200.0
5271.55,4200.0,4200.0
5271.56,4200.0,4200.0
5271.65,4200.0,4200.0
5271.65,4200.0,4200.0
5271.76,4200.0,4200.0
5271.76,4200.0,4200.0
5271.86,4200.0,4200.0
5271.86,4200.0,4200.0
5271.95,4200.0,4200.0
5271.95,4200.0,4200.0
5272.05,4200.0,4200.0
5272.05,4200.0,4200.0
5272.15,4200.0,4200.0
5272.15,4200.0,4200.0
5272.25,4200.0,4200.0
5272.26,4200.0,4200.0
5272.36,4200.0,4200.0
5272.36,4200.0,4200.0
5272.46,4200.0,4200.0
5272.46,4200.0,4200.0
5272.55,4200.0,4200.0
5272.55,4200.0,4200.0
5272.65,4200.0,4200.0
5272.65,4200.0,4200.0
5272.76,4200.0,4200.0
5272.76,4200.0,4200.0
5272.86,4200.0,4200.0
5272.86,4200.0,4200.0
5272.96,4200.0,4200.0
5272.96,4200.0,4200.0
5273.05,4200.0,4200.0
5273.05,4200.0,4200.0
5273.15,4200.0,4200.0
5273.15,4200.0,4200.0
5273.25,4200.0,4200.0
5273.26,4200.0,4200.0
5273.36,4200.0,4200.0
5273.36,4200.0,4200.0
5273.46,4200.0,4200.0
5273.46,4200.0,4200.0
5273.55,4200.0,4200.0
5273.55,4200.0,4200.0
5273.65,4200.0,4200.0
5273.65,4200.0,4200.0
5273.75,4200.0,4200.0
5273.75,4200.0,4200.0
5273.86,4200.0,4200.0
5273.86,4200.0,4200.0
5273.96,4200.0,4200.0
5273.97,4200.0,4200.0
5274.05,4200.0,4200.0
5274.05,4200.0,4200.0
5274.15,4200.0,4200.0
5274.15,4200.0,4200.0
5274.25,4200.0,4200.0
5274.25,4200.0,4200.0
5274.36,4200.0,4200.0
5274.36,4200.0,4200.0
5274.46,4200.0,4200.0
5274.46,4200.0,4200.0
5274.55,4200.0,4200.0
5274.56,4200.0,4200.0
5274.65,4200.0,4200.0
5274.65,4200.0,4200.0
5274.75,4200.0,4200.0
5274.75,4200.0,4200.0
5274.86,4200.0,4200.0
5274.86,4200.0,4200.0
5274.96,4200.0,4200.0
5274.96,4200.0,4200.0
5275.05,4200.0,4200.0
5275.06,4200.0,4200.0
5275.15,4200.0,4200.0
5275.15,4200.0,4200.0
5275.25,4200.0,4200.0
5275.25,4200.0,4200.0
5275.36,4200.0,4200.0
5275.36,4200.0,4200.0
5275.46,4200.0,4200.0
5275.46,4200.0,4200.0
5275.56,4200.0,4200.0
5275.56,4200.0,4200.0
5275.65,4200.0,4200.0
5275.65,4200.0,4200.0
5275.75,4200.0,4200.0
5275.75,4200.0,4200.0
5275.85,4200.0,4200.0
5275.86,4200.0,4200.0
5275.96,4200.0,4200.0
5275.96,4200.0,4200.0
5276.05,4200.0,4200.0
5276.06,4200.0,4200.0
5276.15,4200.0,4200.0
5276.15,4200.0,4200.0
5276.25,4200.0,4200.0
5276.25,4200.0,4200.0
5276.35,4200.0,4200.0
5276.35,4200.0,4200.0
5276.46,4200.0,4200.0
5276.46,4200.0,4200.0
5276.56,4200.0,4200.0
5276.56,4200.0,4200.0
5276.65,4200.0,4200.0
5276.66,4200.0,4200.0
5276.75,4200.0,4200.0
5276.75,4200.0,4200.0
5276.85,4200.0,4200.0
5276.86,4200.0,4200.0
5276.959,4200.0,4200.0
5276.959,4200.0,4200.0
5277.05,4200.0,4200.0
5277.06,4200.0,4200.0
5277.15,4200.0,4200.0
5277.16,4200.0,4200.0
5277.25,4200.0,4200.0
5277.25,4200.0,4200.0
5277.35,4200.0,4200.0
5277.36,4200.0,4200.0
5277.46,4200.0,4200.0
5277.46,4200.0,4200.0
5277.56,4200.0,4200.0
5277.56,4200.0,4200.0
5277.66,4200.0,4200.0
5277.66,4200.0,4200.0
5277.75,4200.0,4200.0
5277.75,4200.0,4200.0
5277.85,4200.0,4200.0
5277.85,4200.0,4200.0
5277.95,4200.0,4200.0
5277.96,4200.0,4200.0
5278.05,4200.0,4200.0
5278.06,4200.0,4200.0
5278.15,4200.0,4200.0
5278.16,4200.0,4200.0
5278.25,4200.0,4200.0
5278.25,4200.0,4200.0
5278.35,4200.0,4200.0
5278.35,4200.0,4200.0
5278.45,4200.0,4200.0
5278.45,4200.0,4200.0
5278.56,4200.0,4200.0
5278.56,4200.0,4200.0
5278.66,4200.0,4200.0
5278.66,4200.0,4200.0
5278.75,4200.0,4200.0
5278.76,4200.0,4200.0
5278.85,4200.0,4200.0
5278.85,4200.0,4200.0
5278.95,4200.0,4200.0
5278.95,4200.0,4200.0
5279.05,4200.0,4200.0
5279.06,4200.0,4200.0
5279.15,4200.0,4200.0
5279.16,4200.0,4200.0
5279.26,4200.0,4200.0
5279.26,4200.0,4200.0
5279.35,4200.0,4200.0
5279.35,4200.0,4200.0
5279.45,4200.0,4200.0
5279.45,4200.0,4200.0
5279.56,4200.0,4200.0
5279.56,4200.0,4200.0
5279.66,4200.0,4200.0
5279.66,4200.0,4200.0
5279.76,4200.0,4200.0
5279.76,4200.0,4200.0
5279.85,4200.0,4200.0
5279.85,4200.0,4200.0
5279.95,4200.0,4200.0
5279.95,4200.0,4200.0
5280.05,4200.0,4200.0
5280.05,4200.0,4200.0
5280.15,4200.0,4200.0
5280.159,4200.0,4200.0
5280.26,4200.0,4200.0
5280.26,4200.0,4200.0
5280.35,4200.0,4200.0
5280.36,4200.0,4200.0
5280.45,4200.0,4200.0
5280.45,4200.0,4200.0
5280.55,4200.0,4200.0
5280.56,4200.0,4200.0
5280.66,4200.0,4200.0
5280.66,4200.0,4200.0
5280.76,4200.0,4200.0
5280.76,4200.0,4200.0
5280.85,4200.0,4200.0
5280.85,4200.0,4200.0
5280.95,4200.0,4200.0
5280.95,4200.0,4200.0
5281.05,4200.0,4200.0
5281.05,4200.0,4200.0
5281.15,4200.0,4200.0
5281.16,4200.0,4200.0
5281.26,4200.0,4200.0
5281.26,4200.0,4200.0
5281.36,4200.0,4200.0
5281.36,4200.0,4200.0
5281.45,4200.0,4200.0
5281.45,4200.0,4200.0
5281.55,4200.0,4200.0
5281.55,4200.0,4200.0
5281.66,4200.0,4200.0
5281.66,4200.0,4200.0
5281.76,4200.0,4200.0
5281.76,4200.0,4200.0
5281.86,4200.0,4200.0
5281.86,4200.0,4200.0
5281.95,4200.0,4200.0
5281.95,4200.0,4200.0
5282.05,4200.0,4200.0
5282.05,4200.0,4200.0
5282.16,4200.0,4200.0
5282.16,4200.0,4200.0
5282.26,4200.0,4200.0
5282.26,4200.0,4200.0
5282.36,4200.0,4200.0
5282.36,4200.0,4200.0
5282.45,4200.0,4200.0
5282.45,4200.0,4200.0
5282.55,4200.0,4200.0
5282.55,4200.0,4200.0
5282.65,4200.0,4200.0
5282.65,4200.0,4200.0
5282.76,4200.0,4200.0
5282.76,4200.0,4200.0
5282.86,4200.0,4200.0
5282.86,4200.0,4200.0
5282.95,4200.0,4200.0
5282.95,4200.0,4200.0
5283.05,4200.0,4200.0
5283.05,4200.0,4200.0
5283.15,4200.0,4200.0
5283.15,4200.0,4200.0
5283.26,4200.0,4200.0
5283.26,4200.0,4200.0
5283.359,4200.0,4200.0
5283.359,4200.0,4200.0
5283.46,4200.0,4200.0
5283.46,4200.0,4200.0
5283.55,4200.0,4200.0
5283.55,4200.0,4200.0
5283.65,4200.0,4200.0
5283.65,4200.0,4200.0
5283.76,4200.0,4200.0
5283.77,4200.0,4200.0
5283.85,4200.0,4200.0
5283.86,4200.0,4200.0
5283.95,4200.0,4200.0
5283.96,4200.0,4200.0
5284.05,4200.0,4200.0
5284.05,4200.0,4200.0
5284.15,4200.0,4200.0
5284.15,4200.0,4200.0
5284.26,4200.0,4200.0
5284.26,4200.0,4200.0
5284.36,4200.0,4200.0
5284.36,4200.0,4200.0
5284.46,4200.0,4200.0
5284.46,4200.0,4200.0
5284.55,4200.0,4200.0
5284.55,4200.0,4200.0
5284.65,4200.0,4200.0
5284.65,4200.0,4200.0
5284.75,4200.0,4200.0
5284.76,4200.0,4200.0
5284.85,4200.0,4200.0
5284.86,4200.0,4200.0
5284.95,4200.0,4200.0
5284.96,4200.0,4200.0
5285.05,4200.0,4200.0
5285.05,4200.0,4200.0
5285.15,4200.0,4200.0
5285.15,4200.0,4200.0
5285.25,4200.0,4200.0
5285.25,4200.0,4200.0
5285.36,4200.0,4200.0
5285.36,4200.0,4200.0
5285.46,4200.0,4200.0
5285.46,4200.0,4200.0
5285.55,4200.0,4200.0
5285.56,4200.0,4200.0
5285.65,4200.0,4200.0
5285.66,4200.0,4200.0
5285.75,4200.0,4200.0
5285.75,4200.0,4200.0
5285.85,4200.0,4200.0
5285.86,4200.0,4200.0
5285.95,4200.0,4200.0
5285.96,4200.0,4200.0
5286.06,4200.0,4200.0
5286.06,4200.0,4200.0
5286.15,4200.0,4200.0
5286.15,4200.0,4200.0
5286.25,4200.0,4200.0
5286.25,4200.0,4200.0
5286.36,4200.0,4200.0
5286.36,4200.0,4200.0
5286.46,4200.0,4200.0
5286.46,4200.0,4200.0
5286.559,4200.0,4200.0
5286.559,4200.0,4200.0
5286.65,4200.0,4200.0
5286.66,4200.0,4200.0
5286.75,4200.0,4200.0
5286.75,4200.0,4200.0
5286.85,4200.0,4200.0
5286.85,4200.0,4200.0
5286.95,4200.0,4200.0
5286.96,4200.0,4200.0
5287.06,4200.0,4200.0
5287.06,4200.0,4200.0
