mission_time,x,y,z,magnitude
5264.25,9.74,-0.67,-0.17,9.764496914844102
5264.26,9.82,-0.67,-0.17,9.84429784189812
5264.27,9.81,-0.7,-0.11,9.83555794045259
5264.28,9.88,-0.66,-0.14,9.903009643537667
5264.29,9.91,-0.69,-0.1,9.934495457747213
5264.3,9.99,-0.63,-0.08,10.010164833807684
5264.31,9.91,-0.68,-0.06,9.933483779621326
5264.32,9.82,-0.68,-0.14,9.84451116104807
5264.33,9.9,-0.7,-0.12,9.92544205564669
5264.34,9.95,-0.68,-0.09,9.973615192095592
5264.35,9.87,-0.71,-0.04,9.89558487407389
5264.37,9.85,-0.71,-0.02,9.875575932572236
5264.38,9.92,-0.74,-0.02,9.947582620918512
5264.39,9.89,-0.7,-0.16,9.916032472718108
5264.4,9.97,-0.69,-0.16,9.995128813577143
5264.41,9.82,-0.75,-0.11,9.849213166542798
5264.42,9.82,-0.78,-0.15,9.852070848303924
5264.43,9.82,-0.75,-0.15,9.849741113349122
5264.44,9.85,-0.78,-0.14,9.88182675419884
5264.45,9.87,-0.76,-0.13,9.900070706818209
5264.46,9.87,-0.75,-0.2,9.900474736092203
5264.48,9.86,-0.76,-0.22,9.891693484939776
5264.49,9.84,-0.82,-0.16,9.875403789212873
5264.5,9.86,-0.85,-0.17,9.898030107046552
5264.51,9.85,-0.79,-0.23,9.88430574193251
5264.52,9.91,-0.76,-0.19,9.940915450802306
5264.53,9.86,-0.8,-0.22,9.89484714384209
5264.54,9.94,-0.77,-0.26,9.973169004885056
5264.55,9.85,-0.79,-0.26,9.88504931702417
5264.56,9.83,-0.76,-0.18,9.860978653257495
5264.57,9.93,-0.73,-0.22,9.959226877624587
5264.58,9.93,-0.72,-0.2,9.958077123621809
5264.59,9.99,-0.71,-0.25,10.018318222136887
5264.6,9.84,-0.84,-0.25,9.878952373607234
5264.61,9.82,-0.76,-0.25,9.852537744155056
5264.62,9.86,-0.82,-0.25,9.897196572767461
5264.63,9.92,-0.71,-0.32,9.950522599341202
5264.64,9.96,-0.73,-0.25,9.989844843639966
5264.65,9.92,-0.75,-0.25,9.951452155338938
5264.66,9.95,-0.67,-0.26,9.975921010112298
5264.67,9.9,-0.7,-0.3,9.92924971989324
5264.68,9.83,-0.67,-0.32,9.85800182592801
5264.69,9.9,-0.68,-0.3,9.927859789501461
5264.7,9.89,-0.67,-0.28,9.916622408864825
5264.71,9.85,-0.73,-0.24,9.879929149543532
5264.72,9.83,-0.72,-0.37,9.863275318067522
5264.74,9.91,-0.67,-0.3,9.937152509647822
5264.75,9.88,-0.69,-0.34,9.909899091312687
5264.76,9.79,-0.71,-0.34,9.821598647878051
5264.77,9.73,-0.68,-0.34,9.759656756259414
5264.78,9.85,-0.66,-0.29,9.876345477958939
5264.79,9.87,-0.72,-0.25,9.899383819208142
5264.799,9.99,-0.67,-0.33,10.017879017037489
5264.81,9.96,-0.69,-0.26,9.987256880645457
5264.82,9.87,-0.74,-0.25,9.900858548631023
5264.83,9.84,-0.77,-0.34,9.875935398735656
5264.84,9.85,-0.77,-0.29,9.884305741932511
5264.85,9.89,-0.81,-0.21,9.925336266343827
5264.86,9.93,-0.77,-0.21,9.962022886944197
5264.87,9.81,-0.74,-0.24,9.840797731891454
5264.89,9.92,-0.72,-0.22,9.948527529237682
5264.9,9.87,-0.82,-0.19,9.905826568237503
5264.91,9.86,-0.8,-0.19,9.89422558869566
5264.92,9.85,-0.77,-0.19,9.88187735200149
5264.93,9.82,-0.81,-0.21,9.855587247850835
5264.94,9.95,-0.77,-0.16,9.981032010769226
5264.95,9.82,-0.86,-0.23,9.860268759014634
5264.96,9.85,-0.79,-0.22,9.884078105721342
5264.97,9.81,-0.81,-0.23,9.84607028209732
5264.98,9.82,-0.77,-0.22,9.852598641982734
5264.99,9.84,-0.76,-0.18,9.870947269639322
5265.01,9.96,-0.71,-0.16,9.986555962893314
5265.02,9.92,-0.75,-0.18,9.949939698309734
5265.03,9.86,-0.77,-0.22,9.892466830876916
5265.04,9.86,-0.8,-0.19,9.89422558869566
5265.05,9.86,-0.78,-0.17,9.8922646547694
5265.06,9.81,-0.79,-0.15,9.842900995133498
5265.07,9.85,-0.75,-0.17,9.879974696323872
5265.08,9.87,-0.7,-0.15,9.895928455683174
5265.09,9.8,-0.79,-0.15,9.832934455186814
5265.1,9.88,-0.7,-0.1,9.905271323896182
5265.11,9.88,-0.72,-0.09,9.906608905170327
5265.12,9.87,-0.72,-0.13,9.897080377565901
5265.13,9.85,-0.73,-0.08,9.877337697983197
5265.14,9.84,-0.71,-0.08,9.86590593914213
5265.15,9.85,-0.72,-0.08,9.876603667253232
5265.16,9.97,-0.68,-0.09,9.993567931424693
5265.17,9.84,-0.73,-0.06,9.867223520322218
5265.18,9.91,-0.7,-0.1,9.935195015700497
5265.19,9.86,-0.72,-0.04,9.88633400204545
5265.2,10.03,-0.62,-0.12,10.049860695551953
5265.21,9.9,-0.64,-0.1,9.921169285925929
5265.22,9.87,-0.61,-0.09,9.889241629164493
5265.23,9.89,-0.65,-0.14,9.912325660509747
5265.24,9.84,-0.75,-0.17,9.870005065854828
5265.25,9.9,-0.75,-0.21,9.93058910639243
5265.27,9.91,-0.77,-0.25,9.943012621937076
5265.28,9.9,-0.81,-0.23,9.935743555466797
5265.29,9.93,-0.77,-0.26,9.963202296450675
5265.3,9.93,-0.81,-0.2,9.96498871048031
5265.31,9.86,-0.8,-0.28,9.896362968282842
5265.32,9.9,-0.76,-0.19,9.930946581268072
5265.33,9.96,-0.77,-0.22,9.992141912523062
5265.34,9.85,-0.71,-0.25,9.878719552654584
5265.35,9.82,-0.78,-0.29,9.855196598749313
5265.36,9.89,-0.82,-0.28,9.927884971130558
5265.37,9.87,-0.84,-0.25,9.908834442052203
5265.38,9.87,-0.8,-0.22,9.904811961869846
5265.39,9.85,-0.84,-0.19,9.887578065431393
5265.4,9.85,-0.85,-0.22,9.889054555416307
5265.42,9.92,-0.8,-0.25,9.955345297878925
5265.43,9.88,-0.75,-0.27,9.912103712128925
5265.439,9.85,-0.72,-0.22,9.878729675418798
5265.45,9.93,-0.69,-0.24,9.956836847111637
5265.46,9.79,-0.76,-0.23,9.822148441150743
5265.47,9.79,-0.81,-0.19,9.8252887998267
5265.48,9.81,-0.78,-0.24,9.843886427626032
5265.49,9.81,-0.81,-0.31,9.848263806377245
5265.5,9.85,-0.76,-0.27,9.882965142101838
5265.51,9.82,-0.82,-0.32,9.859371176702904
5265.52,9.83,-0.71,-0.21,9.8578445919988
5265.54,9.8,-0.68,-0.24,9.826494797230598
5265.55,9.98,-0.66,-0.28,10.005718365015078
5265.56,9.84,-0.64,-0.4,9.868900647995195
5265.57,9.88,-0.72,-0.37,9.913107484537834
5265.58,9.9,-0.66,-0.27,9.925648593416957
5265.59,9.9,-0.66,-0.28,9.925925649530123
5265.6,9.86,-0.73,-0.24,9.889898887248544
5265.61,9.83,-0.7,-0.34,9.860755549145308
5265.62,9.88,-0.71,-0.26,9.908889947920503
5265.63,9.85,-0.72,-0.32,9.881462442371575
5265.64,9.83,-0.66,-0.29,9.856398936731406
5265.65,9.91,-0.68,-0.25,9.936448057530418
5265.66,9.91,-0.71,-0.19,9.937217920524839
5265.67,9.86,-0.69,-0.14,9.885104956448362
5265.68,9.87,-0.69,-0.23,9.8967620967668
5265.69,9.89,-0.68,-0.13,9.91420193459867
5265.7,9.87,-0.71,-0.16,9.896797461805509
5265.71,9.88,-0.74,-0.17,9.909132151707334
5265.72,9.82,-0.73,-0.11,9.84771039379205
5265.73,9.92,-0.76,-0.2,9.95108034335971
5265.74,9.82,-0.79,-0.13,9.852583417561101
5265.75,9.84,-0.8,-0.2,9.874492392016919
5265.76,9.87,-0.86,-0.19,9.909217930795547
5265.77,9.82,-0.8,-0.2,9.854562395154845
5265.78,9.98,-0.71,-0.25,10.00834651678288
5265.8,9.87,-0.71,-0.22,9.89794928255343
5265.81,9.86,-0.81,-0.25,9.896373073000026
5265.82,9.91,-0.81,-0.22,9.945481386036576
5265.83,9.92,-0.81,-0.32,9.958157460092705
5265.84,9.84,-0.84,-0.25,9.878952373607234
5265.85,9.89,-0.84,-0.24,9.928509455099492
5265.86,9.83,-0.86,-0.19,9.869376880026419
5265.87,9.88,-0.83,-0.22,9.91724256030879
5265.88,9.88,-0.77,-0.18,9.911594220911185
5265.89,9.84,-0.77,-0.18,9.871722240825052
5265.9,9.92,-0.69,-0.21,9.946185198356202
5265.91,9.9,-0.72,-0.18,9.927779207859126
5265.92,9.91,-0.72,-0.09,9.936528568871525
5265.94,9.91,-0.72,-0.07,9.936367545536951
5265.95,9.84,-0.69,-0.06,9.864344884481685
5265.96,9.94,-0.68,-0.05,9.963357867707051
5265.97,9.87,-0.79,-0.14,9.902555225799045
5265.98,9.94,-0.73,-0.18,9.968395056376929
5265.99,9.88,-0.77,-0.09,9.910368307989366
5266.0,9.79,-0.8,-0.03,9.822677842625197
5266.01,9.9,-0.69,-0.05,9.924142280318234
5266.02,9.9,-0.69,0.0,9.924016324049452
5266.03,9.94,-0.7,-0.12,9.965339933991212
5266.04,9.88,-0.65,-0.09,9.90176751898367
5266.05,9.84,-0.63,-0.14,9.861140907623215
5266.07,9.86,-0.63,-0.19,9.881933009285177
5266.079,9.85,-0.75,-0.17,9.879974696323872
5266.09,9.81,-0.72,-0.12,9.83711848053077
5266.1,9.87,-0.7,-0.19,9.89661558311729
5266.11,9.92,-0.73,-0.19,9.948638097749862
5266.12,9.89,-0.8,-0.22,9.92474181024373
5266.13,9.93,-0.79,-0.2,9.963382959617682
5266.14,9.88,-0.74,-0.19,9.90949544628787
5266.15,9.86,-0.69,-0.18,9.88575237399764
5266.16,9.87,-0.67,-0.19,9.894538897796096
5266.17,9.87,-0.7,-0.22,9.89723698816998
5266.18,9.89,-0.74,-0.22,9.920085685113815
5266.19,9.91,-0.76,-0.21,9.94131782008804
5266.2,9.96,-0.71,-0.22,9.98769743234145
5266.21,9.88,-0.71,-0.17,9.906936963562451
5266.22,9.79,-0.81,-0.17,9.824922391550988
5266.23,9.78,-0.83,-0.18,9.81680701654056
5266.24,9.78,-0.82,-0.25,9.817499681690851
5266.25,9.76,-0.88,-0.25,9.802780217876967
5266.26,9.83,-0.79,-0.31,9.866564751725901
5266.27,9.79,-0.78,-0.25,9.824204802425486
5266.28,9.87,-0.82,-0.22,9.906447395509653
5266.29,9.82,-0.79,-0.25,9.85489725973843
5266.3,9.89,-0.75,-0.22,9.920836658266278
5266.31,9.82,-0.76,-0.32,9.854562395154845
5266.33,9.82,-0.79,-0.27,9.855424902052675
5266.34,9.85,-0.84,-0.28,9.8897168816908
5266.35,9.84,-0.81,-0.31,9.878147599626157
5266.36,9.89,-0.79,-0.23,9.924167471380157
5266.37,9.91,-0.79,-0.25,9.944581439155698
5266.38,9.91,-0.73,-0.38,9.944113836838353
5266.39,9.91,-0.77,-0.37,9.946753239122804
5266.4,9.9,-0.7,-0.37,9.9316111482478
5266.41,9.84,-0.69,-0.33,9.869680845903783
5266.42,9.82,-0.71,-0.31,9.850512677013313
5266.43,9.87,-0.66,-0.35,9.898232165391958
5266.44,9.89,-0.69,-0.38,9.921320476630115
5266.46,9.88,-0.8,-0.44,9.922096552644508
5266.47,9.92,-0.71,-0.5,9.957936533238199
5266.48,9.79,-0.66,-0.33,9.817769604141258
5266.49,9.82,-0.66,-0.24,9.845079989517606
5266.5,10.02,-0.6,-0.24,10.040816699850664
5266.51,9.87,-0.74,-0.3,9.902247219697152
5266.52,9.86,-0.74,-0.33,9.893235062405017
5266.53,9.93,-0.68,-0.36,9.959764053430181
5266.54,9.83,-0.65,-0.2,9.853496841223425
5266.55,9.92,-0.65,-0.14,9.942258294773879
5266.56,9.8,-0.74,-0.09,9.828311146885818
5266.57,9.89,-0.79,-0.15,9.922635738552534
5266.58,9.78,-0.73,-0.13,9.808068107430739
5266.6,9.91,-0.73,-0.2,9.938863114058872
5266.61,9.84,-0.77,-0.12,9.870810503702318
5266.62,9.92,-0.73,-0.13,9.947673094749344
5266.63,9.85,-0.8,-0.17,9.883895992977667
5266.64,9.9,-0.73,-0.13,9.927728844000525
5266.65,9.96,-0.75,-0.13,9.98904399830134
5266.66,9.9,-0.75,-0.18,9.93
5266.67,9.89,-0.83,-0.11,9.925376567163587
5266.68,9.78,-0.83,-0.2,9.817194100148983
5266.69,9.87,-0.76,-0.14,9.900207068541546
5266.7,9.83,-0.76,-0.12,9.860065922700517
5266.71,9.84,-0.81,-0.1,9.873788533283463
5266.719,9.87,-0.83,-0.11,9.905447995926282
5266.73,9.88,-0.84,-0.09,9.916052642054701
5266.74,9.87,-0.79,-0.17,9.903024790436504
5266.75,9.82,-0.83,-0.17,9.856480101943086
5266.76,9.85,-0.79,-0.12,9.882358018205979
5266.77,9.84,-0.79,-0.07,9.871909643022468
5266.78,9.87,-0.83,-0.06,9.905018929815329
5266.79,9.87,-0.82,-0.02,9.904024434541748
5266.8,9.88,-0.74,-0.01,9.907678840172405
5266.81,9.96,-0.68,-0.07,9.983431273865715
5266.82,9.85,-0.77,-0.04,9.880131578071214
5266.83,9.88,-0.75,-0.07,9.9086729686674
5266.84,9.84,-0.78,-0.01,9.870871288797154
5266.86,9.85,-0.74,-0.01,9.877762904625722
5266.87,9.93,-0.74,-0.07,9.957780877283854
5266.88,9.88,-0.68,-0.12,9.904100161044415
5266.89,9.9,-0.71,-0.11,9.926036469810093
5266.9,10.04,-0.67,-0.11,10.062931978305327
5266.91,9.9,-0.64,-0.07,9.920912256440937
5266.92,9.83,-0.66,-0.07,9.852380423024682
5266.93,9.84,-0.65,-0.17,9.862910320995521
5266.94,9.81,-0.66,-0.21,9.834419149090607
5266.95,9.85,-0.66,-0.3,9.876644166922285
5266.96,9.91,-0.69,-0.22,9.93642792959321
5266.97,9.79,-0.69,-0.26,9.817728861605417
5266.99,9.91,-0.77,-0.17,9.941322849601052
5267.0,9.84,-0.74,-0.28,9.871757695567695
5267.01,9.88,-0.75,-0.3,9.912966256373519
5267.02,9.85,-0.77,-0.31,9.884912746200646
5267.03,9.88,-0.71,-0.41,9.913959854669576
5267.04,9.89,-0.74,-0.31,9.922489606948451
5267.05,9.89,-0.69,-0.3,9.91857852718826
5267.06,9.92,-0.71,-0.24,9.948271206596651
5267.07,9.86,-0.7,-0.29,9.889069723689888
5267.08,9.91,-0.73,-0.35,9.943012621937076
5267.09,9.82,-0.78,-0.38,9.85825542375526
5267.1,9.86,-0.8,-0.27,9.896085084517008
5267.11,9.9,-0.76,-0.26,9.932532406189269
5267.13,9.85,-0.77,-0.24,9.882965142101837
5267.14,9.95,-0.79,-0.34,9.98710168166921
5267.15,9.88,-0.8,-0.3,9.916874507625879
5267.16,9.83,-0.83,-0.4,9.873084624371453
5267.17,9.83,-0.79,-0.3,9.866255622068588
5267.18,9.92,-0.77,-0.31,9.954667247075616
5267.19,9.83,-0.83,-0.31,9.869848023146051
5267.2,9.79,-0.85,-0.37,9.833793774530763
5267.21,9.82,-0.81,-0.39,9.861064851221698
5267.22,9.8,-0.74,-0.4,9.836035786840144
5267.23,9.86,-0.76,-0.4,9.897332974089535
5267.24,9.83,-0.74,-0.39,9.865525834946661
5267.25,9.83,-0.78,-0.39,9.868606791234516
5267.26,9.81,-0.72,-0.4,9.84451624001911
5267.27,9.88,-0.7,-0.45,9.914983610677327
5267.28,9.89,-0.69,-0.39,9.921708522225394
5267.29,9.83,-0.74,-0.4,9.86592621095455
5267.3,10.02,-0.71,-0.36,10.051572016356445
5267.31,9.86,-0.81,-0.28,9.897176365004313
5267.32,9.87,-0.73,-0.19,9.89878275345004
5267.33,9.89,-0.68,-0.23,9.916017345688742
5267.34,9.93,-0.7,-0.3,9.959161611300422
5267.35,9.89,-0.73,-0.19,9.918724716413902
5267.359,9.89,-0.67,-0.06,9.912850246019055
5267.37,9.83,-0.66,-0.14,9.853126407389686
5267.39,9.88,-0.64,-0.07,9.900954499440951
5267.4,9.84,-0.67,-0.04,9.862864695411774
5267.41,9.82,-0.71,-0.12,9.846364811441834
5267.42,9.86,-0.69,-0.08,9.88443726268724
5267.43,9.94,-0.68,-0.03,9.96327757316838
5267.44,9.95,-0.74,-0.04,9.977559821920387
5267.45,9.87,-0.73,-0.09,9.897368337088398
5267.46,9.96,-0.72,-0.18,9.987612327278228
5267.47,9.81,-0.75,-0.1,9.839136140942456
5267.48,9.88,-0.7,-0.15,9.905902280963607
5267.49,9.85,-0.72,-0.19,9.87810710612109
5267.51,9.85,-0.74,-0.07,9.878005871632189
5267.52,9.87,-0.81,-0.1,9.903686182427228
5267.53,9.82,-0.77,-0.19,9.851974421404067
5267.54,9.82,-0.79,-0.22,9.854181853406198
5267.55,9.8,-0.83,-0.21,9.837326872682437
5267.56,9.84,-0.85,-0.17,9.87810710612109
5267.57,9.82,-0.82,-0.15,9.855318361169262
5267.58,9.84,-0.82,-0.15,9.875246832358165
5267.59,9.82,-0.82,-0.12,9.854907406972426
5267.6,9.97,-0.78,-0.13,10.001309914206239
5267.61,9.85,-0.83,-0.06,9.885089782091006
5267.62,10.01,-0.68,-0.07,10.033314507180567
5267.63,9.92,-0.76,-0.08,9.949391941219323
5267.64,9.83,-0.74,0.0,9.85781415933573
5267.66,9.82,-0.81,-0.05,9.853476543839742
5267.67,9.8,-0.76,-0.05,9.82955238044948
5267.68,9.83,-0.76,-0.06,9.859518243808873
5267.69,9.89,-0.77,-0.07,9.920176409721755
5267.7,9.88,-0.81,-0.14,9.914136371868203
5267.71,9.88,-0.75,-0.14,9.90941471530988
5267.72,9.82,-0.74,-0.14,9.848837494851868
5267.73,9.86,-0.71,-0.09,9.885939510233714
5267.74,9.96,-0.73,-0.22,9.989139102044781
5267.75,9.88,-0.69,-0.22,9.90650796194098
5267.76,9.82,-0.7,-0.2,9.846948765988376
5267.77,9.96,-0.65,-0.28,9.985113920231457
5267.78,9.91,-0.73,-0.27,9.94051809514977
5267.79,9.88,-0.7,-0.26,9.908178440056478
5267.8,9.87,-0.71,-0.22,9.89794928255343
5267.81,9.91,-0.7,-0.26,9.93809337851079
5267.82,9.87,-0.72,-0.37,9.90314091589128
5267.83,9.82,-0.69,-0.41,9.852745810179009
5267.84,9.84,-0.69,-0.37,9.871099229569117
5267.85,9.93,-0.7,-0.32,9.959784134206926
5267.86,9.85,-0.65,-0.35,9.877626233058225
5267.87,9.88,-0.7,-0.26,9.908178440056478
5267.88,9.88,-0.69,-0.38,9.91135207728996
5267.89,9.86,-0.72,-0.35,9.892446613452103
5267.91,9.78,-0.77,-0.36,9.816868136019755
5267.92,9.88,-0.76,-0.34,9.915018910723267
5267.93,9.85,-0.74,-0.28,9.881725557816306
5267.94,9.81,-0.73,-0.26,9.840558927215467
5267.95,9.91,-0.7,-0.37,9.941579351390804
5267.96,9.84,-0.73,-0.28,9.871013119229454
5267.97,9.89,-0.69,-0.3,9.91857852718826
5267.98,9.83,-0.73,-0.22,9.859523315049262
5267.99,9.84,-0.8,-0.27,9.876158159932434
5267.999,10.0,-0.7,-0.34,10.03023429437219
5268.01,9.85,-0.77,-0.32,9.88523140852049
5268.03,9.86,-0.84,-0.29,9.899964646401521
5268.04,9.86,-0.83,-0.27,9.898555450165443
5268.05,9.8,-0.82,-0.28,9.838231548403403
5268.06,9.91,-0.78,-0.31,9.945481386036576
5268.07,9.82,-0.79,-0.29,9.855993100646936
5268.08,9.83,-0.76,-0.34,9.865196399464129
5268.09,9.89,-0.74,-0.32,9.922807062520162
5268.1,9.95,-0.67,-0.29,9.976747967148412
5268.11,9.9,-0.66,-0.27,9.925648593416957
5268.12,9.82,-0.8,-0.28,9.856510538725153
5268.13,9.92,-0.73,-0.26,9.950221103071026
5268.14,9.82,-0.76,-0.21,9.851603930325254
5268.15,9.82,-0.81,-0.19,9.85518137834104
5268.16,9.88,-0.85,-0.28,9.920448578567404
5268.18,9.87,-0.77,-0.19,9.901812965310947
5268.19,9.86,-0.72,-0.15,9.887390960207853
5268.2,9.9,-0.7,-0.1,9.925220400575496
5268.21,9.83,-0.69,0.0,9.854186927392844
5268.22,9.74,-0.73,0.06,9.767502239569746
5268.23,9.87,-0.7,-0.02,9.894811771832751
5268.24,9.89,-0.69,0.0,9.914040548636061
5268.25,9.82,-0.66,-0.06,9.842337120826537
5268.26,9.9,-0.66,-0.13,9.922827218086587
5268.27,9.82,-0.78,-0.02,9.850949192844313
5268.28,9.9,-0.84,-0.05,9.935698264339553
5268.29,9.82,-0.84,-0.06,9.85604383107137
5268.3,10.02,-0.71,-0.13,10.045964363862733
5268.31,9.87,-0.8,-0.1,9.902873320405547
5268.32,9.82,-0.75,-0.19,9.850431462631473
5268.33,9.91,-0.69,-0.14,9.934978610948288
5268.34,9.86,-0.62,-0.11,9.880086032014093
5268.35,9.89,-0.63,-0.1,9.9105499342872
5268.36,9.92,-0.62,-0.04,9.939436603751744
5268.37,9.94,-0.62,-0.14,9.96030120026498
5268.38,9.84,-0.72,-0.13,9.867162712755881
5268.39,9.85,-0.75,-0.22,9.880961491676809
5268.4,9.89,-0.8,-0.14,9.923290784815288
5268.41,9.8,-0.85,-0.14,9.837789385832572
5268.42,9.8,-0.88,-0.05,9.839557916898503
5268.44,9.8,-0.75,-0.15,9.82980162566875
5268.45,9.91,-0.74,-0.08,9.937912255599764
5268.46,9.87,-0.68,-0.21,9.89562529605886
5268.47,9.92,-0.67,-0.08,9.94292210569911
5268.48,9.81,-0.69,-0.15,9.835380012993905
5268.49,9.91,-0.72,-0.13,9.936971369587416
5268.5,9.83,-0.78,-0.1,9.86140456527365
5268.51,9.89,-0.82,-0.14,9.924923173506182
5268.52,9.86,-0.87,-0.23,9.900979749499541
5268.53,9.84,-0.89,-0.22,9.882616050419038
5268.54,9.91,-0.81,-0.29,9.947276009038857
5268.56,9.94,-0.8,-0.26,9.975530061104521
5268.57,9.92,-0.73,-0.26,9.950221103071026
5268.58,9.84,-0.71,-0.26,9.869007042251008
5268.59,9.86,-0.68,-0.34,9.88926690912931
5268.6,10.03,-0.59,-0.36,10.053785356769856
5268.61,9.85,-0.68,-0.42,9.882373196757953
5268.62,9.91,-0.71,-0.4,9.94345010547144
5268.63,9.85,-0.74,-0.35,9.883956697598386
5268.639,9.9,-0.79,-0.28,9.935416448242117
5268.65,9.95,-0.75,-0.27,9.981878580708141
5268.66,9.84,-0.86,-0.39,9.885206118235471
5268.67,9.75,-0.81,-0.4,9.791761843509063
5268.68,9.91,-0.74,-0.4,9.945637234486284
5268.69,9.88,-0.77,-0.42,9.918855780784396
5268.71,9.87,-0.64,-0.26,9.894144733123726
5268.72,9.98,-0.61,-0.22,10.001044945404455
5268.73,9.9,-0.66,-0.36,9.928504419095557
5268.74,9.89,-0.69,-0.24,9.91694509413055
5268.75,9.96,-0.64,-0.31,9.985354275137164
5268.76,9.82,-0.8,-0.2,9.854562395154845
5268.77,9.87,-0.8,-0.2,9.904387916474192
5268.78,9.82,-0.85,-0.2,9.858747384936892
5268.79,9.86,-0.82,-0.19,9.895862771886037
5268.8,9.85,-0.77,-0.21,9.88228212509641
5268.81,9.83,-0.73,-0.28,9.861044569415554
5268.82,9.77,-0.68,-0.22,9.796106369369413
5268.83,9.85,-0.71,-0.19,9.877383256713287
5268.84,9.77,-0.68,-0.09,9.794049213680722
5268.85,9.84,-0.72,-0.15,9.867446478192825
5268.86,9.99,-0.79,-0.18,10.02280399888175
5268.87,9.84,-0.79,-0.25,9.874826580755734
5268.88,9.82,-0.84,-0.27,9.859558813658957
5268.89,9.85,-0.87,-0.15,9.889484314159155
5268.9,9.86,-0.8,-0.19,9.89422558869566
5268.91,9.97,-0.73,-0.14,9.997669728491735
5268.92,9.92,-0.75,-0.17,9.949763816292325
5268.93,9.92,-0.68,-0.21,9.945496468251347
5268.94,9.83,-0.73,-0.29,9.861333581215069
5268.95,9.88,-0.71,-0.31,9.910327946137807
5268.97,9.85,-0.77,-0.23,9.882727356352596
5268.98,9.93,-0.72,-0.2,9.958077123621809
5268.99,9.8,-0.84,-0.25,9.839110732174937
5269.0,9.99,-0.73,-0.22,10.01905185134801
5269.01,9.93,-0.75,-0.2,9.960291160402893
5269.02,9.88,-0.77,-0.26,9.913369760076542
5269.03,9.91,-0.76,-0.15,9.940231385636855
5269.04,9.88,-0.69,-0.07,9.904312192171652
5269.05,9.93,-0.73,-0.07,9.957042733663444
5269.06,9.93,-0.68,-0.1,9.953758084261441
5269.08,9.89,-0.71,-0.1,9.91595683734051
5269.09,9.94,-0.71,-0.08,9.965645990100189
5269.1,9.82,-0.76,-0.13,9.850223347721615
5269.11,9.78,-0.78,-0.1,9.811564605097395
5269.12,9.84,-0.77,-0.03,9.870126645590723
5269.13,9.86,-0.82,-0.05,9.894164947078655
5269.14,9.86,-0.76,-0.14,9.890237610896918
5269.15,9.85,-0.74,-0.13,9.878613263004075
5269.16,9.87,-0.78,-0.21,9.902999545592234
5269.17,9.86,-0.73,-0.23,9.889661268213384
5269.18,9.9,-0.72,-0.2,9.928161964835184
5269.19,9.86,-0.79,-0.13,9.89245166781218
5269.2,9.82,-0.78,-0.14,9.851923670025057
5269.21,9.83,-0.74,-0.22,9.860268759014636
5269.22,9.89,-0.73,-0.26,9.920312495077965
5269.24,9.85,-0.76,-0.22,9.881725557816306
5269.25,9.82,-0.82,-0.23,9.856860554963735
5269.26,9.89,-0.82,-0.17,9.925391679928808
5269.27,9.84,-0.76,-0.27,9.872998531348012
5269.279,9.87,-0.76,-0.28,9.903176258150715
5269.29,9.91,-0.69,-0.27,9.937660690524707
5269.3,9.76,-0.69,-0.22,9.786832991320532
5269.31,9.9,-0.7,-0.22,9.927154677952792
5269.32,9.81,-0.73,-0.23,9.839811990073795
5269.33,9.81,-0.68,-0.22,9.836000203334688
5269.34,9.82,-0.68,-0.28,9.84749714394475
5269.35,9.91,-0.66,-0.22,9.934389764852192
5269.36,9.88,-0.69,-0.24,9.906972292279818
5269.37,9.81,-0.76,-0.3,9.843967696005508
5269.38,9.89,-0.69,-0.27,9.917716471043121
5269.39,9.83,-0.77,-0.25,9.8632803873762
5269.4,9.84,-0.74,-0.16,9.869083037445778
5269.41,9.82,-0.71,-0.16,9.846933532831427
5269.42,9.84,-0.7,-0.22,9.86731979820255
5269.43,9.89,-0.72,-0.18,9.917807217323798
5269.44,9.83,-0.64,-0.22,9.85326849324629
5269.45,9.77,-0.62,-0.17,9.791128637700558
5269.46,9.92,-0.69,-0.18,9.945597015765319
5269.47,9.84,-0.79,-0.12,9.872390794534017
5269.48,9.85,-0.76,-0.15,9.88041497104246
5269.5,9.86,-0.78,-0.2,9.892825683291907
5269.51,9.79,-0.87,-0.21,9.830823973604653
5269.52,9.91,-0.81,-0.18,9.944676968107109
5269.53,9.8,-0.86,-0.14,9.838658445133666
5269.54,9.88,-0.84,-0.11,9.916254333164314
5269.55,9.89,-0.78,-0.13,9.92156237696463
5269.56,9.91,-0.75,-0.1,9.938842991012587
5269.57,9.85,-0.76,-0.17,9.880738838771116
5269.58,9.86,-0.79,-0.22,9.894043662729612
5269.6,9.85,-0.81,-0.16,9.8845434897116
5269.61,9.84,-0.78,-0.14,9.87185899413074
5269.62,9.82,-0.84,-0.18,9.857504755261344
5269.63,9.8,-0.79,-0.25,9.834968225673126
5269.64,9.87,-0.79,-0.3,9.906109226129095
5269.65,9.96,-0.79,-0.27,9.994928714102969
5269.66,9.81,-0.79,-0.27,9.845460883066877
5269.67,9.82,-0.81,-0.26,9.856779392884878
5269.68,9.92,-0.69,-0.24,9.946863827357847
5269.69,9.82,-0.74,-0.23,9.850527904635365
5269.7,10.03,-0.66,-0.3,10.05616726193434
5269.71,9.9,-0.68,-0.27,9.926998539337054
5269.72,9.97,-0.62,-0.16,9.990540525917504
5269.73,9.83,-0.65,-0.19,9.853298939948996
